h,x,r,alpha,RMSE relative u,RMSE relative Iu
0.08,2.1,52.0,0.4,0.25218725628146815,0.539274207790833
0.08,2.1,52.0,0.5,0.4395012227453863,0.6573086568620461
0.08,2.1,52.0,0.6,0.5809667385068233,0.8083185846357115
0.08,2.1,52.0,0.7,0.6808368684056479,0.9838488652075598
0.08,2.1,52.0,0.8,0.7167438158671017,1.1495740170708049
0.08,2.1,52.0,0.9,0.6923122063177968,1.2855880925455425
0.08,2.1,52.0,1.0,0.6369346966611477,1.3890511406347699
0.08,2.1,57.0,0.3,0.1710056361176747,0.36033440857741167
0.08,2.1,57.0,0.4,0.22585449914382286,0.4344885893423331
0.08,2.1,57.0,0.5,0.41713936614668473,0.5548276006072701
0.08,2.1,57.0,0.6,0.5669851648794952,0.704944909965003
0.08,2.1,57.0,0.7,0.6809826956148434,0.8756366574047949
0.08,2.1,57.0,0.8,0.7386073602413809,1.0412576452907774
0.08,2.1,57.0,0.9,0.7356216819499742,1.1846226194536345
0.08,2.1,57.0,1.0,0.6919926918089411,1.2968845559327766
0.08,2.1,62.0,0.3,0.17432754115876073,0.3958511591477536
0.08,2.1,62.0,0.4,0.20951766954214826,0.4611360380732222
0.08,2.1,62.0,0.5,0.4027450194214767,0.5701725651572043
0.08,2.1,62.0,0.6,0.5567445418471872,0.7046229936183731
0.08,2.1,62.0,0.7,0.676588592937997,0.8558208821558424
0.08,2.1,62.0,0.8,0.7477113272669125,1.0082839248813336
0.08,2.1,62.0,0.9,0.7627285691770919,1.1494795571527685
0.08,2.1,62.0,1.0,0.7326231188440147,1.2656888648648146
0.08,2.4,37.0,0.3,0.18877448758054688,0.755243542439244
0.08,2.4,37.0,0.4,0.23305620380408265,0.8404358077254663
0.08,2.4,37.0,0.5,0.4158669436032022,0.9654004291302296
0.08,2.4,37.0,0.6,0.5163563451017681,1.1252835534508512
0.08,2.4,37.0,0.7,0.5404073427848165,1.2960620007074415
0.08,2.4,37.0,0.8,0.5105760238765942,1.4359300589387454
0.08,2.4,37.0,0.9,0.46040701760307984,1.5383884766336513
0.08,2.4,37.0,1.0,0.41299877212301234,1.6321059103630726
0.08,2.4,42.0,0.3,0.19357575500159804,0.7325584563874595
0.08,2.4,42.0,0.4,0.21326367641003788,0.8067659912188465
0.08,2.4,42.0,0.5,0.39840633836846456,0.9164664000642316
0.08,2.4,42.0,0.6,0.5236163594771401,1.0618087836737322
0.08,2.4,42.0,0.7,0.5839501894155033,1.2278747574034559
0.08,2.4,42.0,0.8,0.5788560734441635,1.3746390293594881
0.08,2.4,42.0,0.9,0.5331808813168956,1.4857462217009498
0.08,2.4,42.0,1.0,0.4789384710103474,1.5776886846964209
0.08,2.4,47.0,0.3,0.19717371929357394,0.6893873141043764
0.08,2.4,47.0,0.4,0.19784714592072108,0.7566577163704694
0.08,2.4,47.0,0.5,0.38172363956485206,0.856136922574948
0.08,2.4,47.0,0.6,0.5215257137918852,0.9898723610850397
0.08,2.4,47.0,0.7,0.6093451975390601,1.150014925920234
0.08,2.4,47.0,0.8,0.629436972097009,1.301031658046804
0.08,2.4,47.0,0.9,0.5947024555864577,1.4204311329667634
0.08,2.4,47.0,1.0,0.5384926799821814,1.5141544139555692
0.08,2.4,52.0,0.3,0.21601574054629408,0.5928616592248127
0.08,2.4,52.0,0.4,0.17961015074671235,0.6563391738966572
0.08,2.4,52.0,0.5,0.36268950454803384,0.7529023074317052
0.08,2.4,52.0,0.6,0.5112961440777737,0.88224581049729
0.08,2.4,52.0,0.7,0.6183577855613102,1.0391298987646072
0.08,2.4,52.0,0.8,0.6623848268738667,1.1935085205264295
0.08,2.4,52.0,0.9,0.6448075861277074,1.3217659518979392
0.08,2.4,52.0,1.0,0.5934713169467085,1.4226566424744869
0.08,2.4,57.0,0.3,0.24588183708828645,0.5011018853321404
0.08,2.4,57.0,0.4,0.15609139619711548,0.5598517457874203
0.08,2.4,57.0,0.5,0.3389559607489966,0.655275034991326
0.08,2.4,57.0,0.6,0.49632623504956264,0.7818085253706383
0.08,2.4,57.0,0.7,0.6171631606843256,0.9333659953659967
0.08,2.4,57.0,0.8,0.6829251766694997,1.0866373311332398
0.08,2.4,57.0,0.9,0.6871100747512112,1.2213295993967845
0.08,2.4,57.0,1.0,0.6474851698040784,1.3315664664128577
0.08,2.4,62.0,0.3,0.24526483665991433,0.5230744534613031
0.08,2.4,62.0,0.4,0.14375864528929694,0.5754135982725607
0.08,2.4,62.0,0.5,0.327247659967324,0.6624641588203773
0.08,2.4,62.0,0.6,0.48823825309289315,0.7764572525180159
0.08,2.4,62.0,0.7,0.6139183125870133,0.9110715980135786
0.08,2.4,62.0,0.8,0.6924876875680306,1.05156825786886
0.08,2.4,62.0,0.9,0.7145222472588298,1.1836178261171275
0.08,2.4,62.0,1.0,0.6890124324537296,1.2979974046091722
0.08,2.7,37.0,0.3,0.23220924579704572,0.8627376654752442
0.08,2.7,37.0,0.4,0.180186648387772,0.9364050338020745
0.08,2.7,37.0,0.5,0.3574492254997573,1.043120261877361
0.08,2.7,37.0,0.6,0.4611065151613188,1.187654565748835
0.08,2.7,37.0,0.7,0.4903750907573106,1.3472902892674752
0.08,2.7,37.0,0.8,0.4663564565356894,1.4778786316551653
0.08,2.7,37.0,0.9,0.420078791708468,1.576700583390593
0.08,2.7,37.0,1.0,0.3703212038434219,1.6645796475385322
0.08,2.7,42.0,0.3,0.25462640025243977,0.8477672532050394
0.08,2.7,42.0,0.4,0.15926318076469367,0.9115959229233718
0.08,2.7,42.0,0.5,0.3353587379298175,1.0036656222966878
0.08,2.7,42.0,0.6,0.46431430753413633,1.1323787926613054
0.08,2.7,42.0,0.7,0.5322025127722569,1.2851154841185701
0.08,2.7,42.0,0.8,0.5320628562539649,1.4210116919001619
0.08,2.7,42.0,0.9,0.49110762669481706,1.5270953570144221
0.08,2.7,42.0,1.0,0.43708403428467885,1.6136871640990351
0.08,2.7,47.0,0.3,0.2623339136237355,0.8101558475105324
0.08,2.7,47.0,0.4,0.14670218009695618,0.8680287897810613
0.08,2.7,47.0,0.5,0.32143133081069064,0.9505221323061295
0.08,2.7,47.0,0.6,0.4648168931550638,1.0668076891688858
0.08,2.7,47.0,0.7,0.5547942579866321,1.2118651283784332
0.08,2.7,47.0,0.8,0.5798325395534615,1.3509067971387094
0.08,2.7,47.0,0.9,0.5524801108141753,1.4642643264254038
0.08,2.7,47.0,1.0,0.49886111545550504,1.5521435625330662
0.08,2.7,52.0,0.3,0.28149925327760644,0.7078175335528482
0.08,2.7,52.0,0.4,0.1354479728199274,0.7629832562698012
0.08,2.7,52.0,0.5,0.3011514141482256,0.8429565424965545
0.08,2.7,52.0,0.6,0.4531378636376682,0.9547844119711117
0.08,2.7,52.0,0.7,0.5669635138538051,1.0960993510978108
0.08,2.7,52.0,0.8,0.6150605022926058,1.2384293181270036
0.08,2.7,52.0,0.9,0.6024482981431228,1.3606015364179362
0.08,2.7,52.0,1.0,0.5552963277162045,1.4548497285145663
0.08,2.7,57.0,0.3,0.2961075679184691,0.6057038998517372
0.08,2.7,57.0,0.4,0.12421015741466325,0.6578898732316074
0.08,2.7,57.0,0.5,0.28488209786827473,0.7372546132369144
0.08,2.7,57.0,0.6,0.4469840162847353,0.8469882639895066
0.08,2.7,57.0,0.7,0.5698688102510191,0.9834888660441176
0.08,2.7,57.0,0.8,0.6363633130147535,1.125073950060205
0.08,2.7,57.0,0.9,0.6446116385624996,1.253974399789877
0.08,2.7,57.0,1.0,0.611155064207054,1.3567053810083352
0.08,2.7,62.0,0.3,0.3106684679461522,0.6294623501040663
0.08,2.7,62.0,0.4,0.11824047044566095,0.6775840536524197
0.08,2.7,62.0,0.5,0.26674820470306554,0.7509147719211656
0.08,2.7,62.0,0.6,0.431893096859275,0.8501188310812698
0.08,2.7,62.0,0.7,0.5637333831480539,0.9705431702277875
0.08,2.7,62.0,0.8,0.6450308179239179,1.0989409146840388
0.08,2.7,62.0,0.9,0.6714797843912994,1.2241725927919613
0.08,2.7,62.0,1.0,0.6512631134257997,1.3296409368955189
0.08,3.0,37.0,0.3,0.2903288233507116,0.9628651850332546
0.08,3.0,37.0,0.4,0.13095743515914068,1.0279917735053652
0.08,3.0,37.0,0.5,0.28846540571841056,1.1227375466189409
0.08,3.0,37.0,0.6,0.39886348591862913,1.2532442839539177
0.08,3.0,37.0,0.7,0.4375126636345974,1.4012351918527468
0.08,3.0,37.0,0.8,0.41813277915863906,1.5258239529201891
0.08,3.0,37.0,0.9,0.37517135997242973,1.6194783906479864
0.08,3.0,37.0,1.0,0.3292483020761919,1.7041177098477969
0.08,3.0,42.0,0.3,0.3126322912590209,0.9416283762896364
0.08,3.0,42.0,0.4,0.12526290710207497,0.998484679326056
0.08,3.0,42.0,0.5,0.26917433949416203,1.0802849587240555
0.08,3.0,42.0,0.6,0.4019167837821435,1.1958713045793192
0.08,3.0,42.0,0.7,0.48219896334329343,1.3363331584476983
0.08,3.0,42.0,0.8,0.48606995948979437,1.4653097522421594
0.08,3.0,42.0,0.9,0.4487658539704998,1.566557454913657
0.08,3.0,42.0,1.0,0.39771229261465885,1.6491602303379629
0.08,3.0,47.0,0.3,0.30554565202684264,0.8984505380386386
0.08,3.0,47.0,0.4,0.11590562058996397,0.9506717797257419
0.08,3.0,47.0,0.5,0.25949105813982565,1.0241714077872421
0.08,3.0,47.0,0.6,0.4048099344756062,1.128266140745872
0.08,3.0,47.0,0.7,0.5037195497988732,1.2607871235918702
0.08,3.0,47.0,0.8,0.5348399988187063,1.3919409394978726
0.08,3.0,47.0,0.9,0.5110559129550473,1.5006091982415508
0.08,3.0,47.0,1.0,0.45918300677285806,1.5845192040253782
0.08,3.0,52.0,0.3,0.3391215008599007,0.7998901648616623
0.08,3.0,52.0,0.4,0.12170746639603311,0.8501338798178412
0.08,3.0,52.0,0.5,0.23773319303873086,0.9208340061627857
0.08,3.0,52.0,0.6,0.3894137964372502,1.0200141808203271
0.08,3.0,52.0,0.7,0.5139664613751058,1.1480062389230354
0.08,3.0,52.0,0.8,0.5684576793685936,1.2810618819657567
0.08,3.0,52.0,0.9,0.5615231137676434,1.3977951909314708
0.08,3.0,52.0,1.0,0.5156419090234435,1.4884841850175325
0.08,3.0,57.0,0.3,0.35378409459526816,0.7038085860571495
0.08,3.0,57.0,0.4,0.12030319540136948,0.751639907753225
0.08,3.0,57.0,0.5,0.21819788493232223,0.8207155353394356
0.08,3.0,57.0,0.6,0.3815911220360517,0.916925692103678
0.08,3.0,57.0,0.7,0.512728638897038,1.0398109586558435
0.08,3.0,57.0,0.8,0.5873623679864332,1.1711155310937578
0.08,3.0,57.0,0.9,0.6018455598386611,1.2931810452094277
0.08,3.0,57.0,1.0,0.5699812682691318,1.3929274731284504
0.08,3.0,62.0,0.3,0.3658113549454947,0.720845335252625
0.08,3.0,62.0,0.4,0.1288714714290006,0.7646845863307213
0.08,3.0,62.0,0.5,0.2052804981881298,0.8281835810098159
0.08,3.0,62.0,0.6,0.3705015359604227,0.9154347033681348
0.08,3.0,62.0,0.7,0.5083381786431899,1.024661001583984
0.08,3.0,62.0,0.8,0.5961951835707624,1.1437905297823252
0.08,3.0,62.0,0.9,0.6307417418615359,1.261497510401274
0.08,3.0,62.0,1.0,0.6113009099130599,1.36471858566616
0.08,3.3,37.0,0.3,0.3431777552711122,1.0453719507561707
0.08,3.3,37.0,0.4,0.12044655462675687,1.10509673871448
0.08,3.3,37.0,0.5,0.23310299531054657,1.1902342582620054
0.08,3.3,37.0,0.6,0.34704774232346075,1.3097157028324582
0.08,3.3,37.0,0.7,0.3928662411113387,1.4490539081571894
0.08,3.3,37.0,0.8,0.37879085668845747,1.5687672638186314
0.08,3.3,37.0,0.9,0.3380614636330602,1.6587884258886056
0.08,3.3,37.0,1.0,0.2952699955658657,1.740395235794597
0.08,3.3,42.0,0.3,0.36517924131874663,1.0222012385896442
0.08,3.3,42.0,0.4,0.12998014764429908,1.0748830671450946
0.08,3.3,42.0,0.5,0.2163917919313905,1.1484321987174912
0.08,3.3,42.0,0.6,0.3492758610932777,1.2535006579437957
0.08,3.3,42.0,0.7,0.43753695065246917,1.3844383197069354
0.08,3.3,42.0,0.8,0.44689566280625,1.5073880965027584
0.08,3.3,42.0,0.9,0.41184015774065147,1.604626713231106
0.08,3.3,42.0,1.0,0.36375022196959544,1.6841379038908457
0.08,3.3,47.0,0.3,0.35315934255461584,0.977328713102154
0.08,3.3,47.0,0.4,0.12100510107110547,1.0264796519944537
0.08,3.3,47.0,0.5,0.20725249527418155,1.0927805177844794
0.08,3.3,47.0,0.6,0.35281052058578416,1.1868583095433027
0.08,3.3,47.0,0.7,0.45809622579565973,1.3092711788163203
0.08,3.3,47.0,0.8,0.4946549730348803,1.4333194687136601
0.08,3.3,47.0,0.9,0.47409049433989986,1.53756018968325
0.08,3.3,47.0,1.0,0.42525435168023223,1.6186514372410126
0.08,3.3,52.0,0.3,0.39064011445134017,0.8798732128727417
0.08,3.3,52.0,0.4,0.1450957673478067,0.9276686841151588
0.08,3.3,52.0,0.5,0.1886848715355695,0.9912728527061384
0.08,3.3,52.0,0.6,0.3373233567209592,1.0802843093266576
0.08,3.3,52.0,0.7,0.46891472828827885,1.1976236355115435
0.08,3.3,52.0,0.8,0.5281650842181528,1.3225463340887913
0.08,3.3,52.0,0.9,0.5246651948674429,1.4341236373104151
0.08,3.3,52.0,1.0,0.4819750776406482,1.522300353960627
0.08,3.3,57.0,0.3,0.40511845784063455,0.7856687397930399
0.08,3.3,57.0,0.4,0.15286658701422748,0.8311824683618174
0.08,3.3,57.0,0.5,0.16865996714237783,0.8926843997373995
0.08,3.3,57.0,0.6,0.32906001252133793,0.978430733438362
0.08,3.3,57.0,0.7,0.46624481675859725,1.0906677480708507
0.08,3.3,57.0,0.8,0.5458033013278439,1.2132428098510524
0.08,3.3,57.0,0.9,0.5640699087853203,1.329170952319938
0.08,3.3,57.0,1.0,0.5361453621740366,1.4264582361530898
0.08,3.3,62.0,0.3,0.41578095117745467,0.8009264951355047
0.08,3.3,62.0,0.4,0.1665882347175312,0.8419432486164331
0.08,3.3,62.0,0.5,0.15971338717237096,0.8979064860094097
0.08,3.3,62.0,0.6,0.3190236422874798,0.9756913739624032
0.08,3.3,62.0,0.7,0.463928220778979,1.0758662858235821
0.08,3.3,62.0,0.8,0.5550053335045395,1.1868682195201745
0.08,3.3,62.0,0.9,0.5929670198014874,1.2978036644152378
0.08,3.3,62.0,1.0,0.5781455169993306,1.3982956642306352
0.08,3.6,37.0,0.3,0.3910105717471773,1.1092024273988428
0.08,3.6,37.0,0.4,0.1416229534097297,1.1660659096253565
0.08,3.6,37.0,0.5,0.1931016237961114,1.2430083330132837
0.08,3.6,37.0,0.6,0.30593871132899236,1.3533246165590358
0.08,3.6,37.0,0.7,0.3555265453017777,1.4859766960858323
0.08,3.6,37.0,0.8,0.34715557029600247,1.6016000283913734
0.08,3.6,37.0,0.9,0.30902839224648104,1.6895760033484122
0.08,3.6,37.0,1.0,0.26856556317844865,1.767456437509929
0.08,3.6,42.0,0.3,0.411925237983086,1.0917410488390873
0.08,3.6,42.0,0.4,0.15595899567904828,1.1426416889193642
0.08,3.6,42.0,0.5,0.1753608463408475,1.2093269276262257
0.08,3.6,42.0,0.6,0.3053783602405573,1.305121812522683
0.08,3.6,42.0,0.7,0.39370259724491835,1.4275842013175817
0.08,3.6,42.0,0.8,0.4117619706765168,1.544942479117715
0.08,3.6,42.0,0.9,0.3800560797391047,1.6389329520459262
0.08,3.6,42.0,1.0,0.33407168320920216,1.715552722326776
0.08,3.6,47.0,0.3,0.4117922947715243,1.052543712014733
0.08,3.6,47.0,0.4,0.1586531958879536,1.1004591696812558
0.08,3.6,47.0,0.5,0.1662962144168511,1.1608297984547071
0.08,3.6,47.0,0.6,0.3075200216643334,1.245721546879771
0.08,3.6,47.0,0.7,0.41456099431141713,1.3583279261636734
0.08,3.6,47.0,0.8,0.4577901288058256,1.4755169300098967
0.08,3.6,47.0,0.9,0.4420385610382786,1.5755373394408834
0.08,3.6,47.0,1.0,0.3970612723356869,1.653626472528444
0.08,3.6,52.0,0.3,0.4361679542438801,0.9519427658121865
0.08,3.6,52.0,0.4,0.17856022351111453,0.9985849286016772
0.08,3.6,52.0,0.5,0.15224979974965008,1.0567068998600484
0.08,3.6,52.0,0.6,0.29547409829282817,1.1369020605533733
0.08,3.6,52.0,0.7,0.4239029691229714,1.2440705821532438
0.08,3.6,52.0,0.8,0.4910310480387441,1.361607976046193
0.08,3.6,52.0,0.9,0.4920435947206687,1.4686963924702232
0.08,3.6,52.0,1.0,0.45441146050364833,1.5531407775736685
0.08,3.6,57.0,0.3,0.45159454547271993,0.8511830344023819
0.08,3.6,57.0,0.4,0.19390036485111453,0.8953029854930148
0.08,3.6,57.0,0.5,0.13934251658858612,0.9514006102897213
0.08,3.6,57.0,0.6,0.28908625339638055,1.0288855979522107
0.08,3.6,57.0,0.7,0.42543066120642065,1.1313209187721731
0.08,3.6,57.0,0.8,0.5096271168308931,1.2464262412450526
0.08,3.6,57.0,0.9,0.5325980031160463,1.3579388476948184
0.08,3.6,57.0,1.0,0.510589969815484,1.4502703025021377
0.08,3.6,62.0,0.3,0.4603760611655307,0.8704846287659855
0.08,3.6,62.0,0.4,0.20624824152688875,0.90969616165655
0.08,3.6,62.0,0.5,0.1303275492389347,0.9604393220502228
0.08,3.6,62.0,0.6,0.2777918978666025,1.0308396630040075
0.08,3.6,62.0,0.7,0.419755409297246,1.1220254367344824
0.08,3.6,62.0,0.8,0.517139017003409,1.2253871717327953
0.08,3.6,62.0,0.9,0.5588210250878017,1.3314432070703635
0.08,3.6,62.0,1.0,0.5503737795902992,1.4252444236557127
0.08,3.9,37.0,0.3,0.43915308952422333,1.1299677940294792
0.08,3.9,37.0,0.4,0.17564523919123398,1.18415980380459
0.08,3.9,37.0,0.5,0.13872057951273958,1.254133874403695
0.08,3.9,37.0,0.6,0.24704899933781185,1.3587084572481887
0.08,3.9,37.0,0.7,0.30386492312228325,1.4904497011874416
0.08,3.9,37.0,0.8,0.3029757266383629,1.6059828970951202
0.08,3.9,37.0,0.9,0.26941263306340263,1.6928091677408172
0.08,3.9,37.0,1.0,0.23323294114366655,1.7686585267026036
0.08,3.9,42.0,0.3,0.4477209032859349,1.1148464422382445
0.08,3.9,42.0,0.4,0.1902456560526775,1.163787183118514
0.08,3.9,42.0,0.5,0.1374059393997289,1.2244255967825421
0.08,3.9,42.0,0.6,0.26027032388825827,1.314910287643911
0.08,3.9,42.0,0.7,0.3525148521617018,1.4355318211360555
0.08,3.9,42.0,0.8,0.37496288510613524,1.551285774085336
0.08,3.9,42.0,0.9,0.34639568920232544,1.6438317973767842
0.08,3.9,42.0,1.0,0.30216163443285843,1.718401191359194
0.08,3.9,47.0,0.3,0.4273592750446044,1.0818879607442298
0.08,3.9,47.0,0.4,0.1791422473407519,1.12784659037434
0.08,3.9,47.0,0.5,0.12137806605817215,1.1823898244015436
0.08,3.9,47.0,0.6,0.25379639194370013,1.2619677656800457
0.08,3.9,47.0,0.7,0.3655235025692227,1.371659648526805
0.08,3.9,47.0,0.8,0.414912981094066,1.4854218362661349
0.08,3.9,47.0,0.9,0.4034601618241867,1.5832164677389902
0.08,3.9,47.0,1.0,0.35879640914326666,1.659703711336131
0.08,3.9,52.0,0.3,0.4694483460717481,0.9873217590581943
0.08,3.9,52.0,0.4,0.2173753237464635,1.0319606957716636
0.08,3.9,52.0,0.5,0.12406483120881606,1.0840016810671225
0.08,3.9,52.0,0.6,0.25161231678336654,1.158456646018487
0.08,3.9,52.0,0.7,0.3816916001224832,1.261850042061594
0.08,3.9,52.0,0.8,0.4526134418071664,1.3744639200405184
0.08,3.9,52.0,0.9,0.45869496418472183,1.4782314839319923
0.08,3.9,52.0,1.0,0.42057621861253125,1.561712877723133
0.08,3.9,57.0,0.3,0.48843894149116945,0.887871601994811
0.08,3.9,57.0,0.4,0.23510009109795366,0.9306282477253549
0.08,3.9,57.0,0.5,0.10926737479027364,0.9807476208763137
0.08,3.9,57.0,0.6,0.23359568881361306,1.0522633065264528
0.08,3.9,57.0,0.7,0.37223691936120035,1.1507263107796104
0.08,3.9,57.0,0.8,0.4626913074475112,1.2603640295585552
0.08,3.9,57.0,0.9,0.4922567296270436,1.3675689242490003
0.08,3.9,57.0,1.0,0.47126625768814184,1.459335978006253
0.08,3.9,62.0,0.3,0.49126609385025566,0.9022881637727678
0.08,3.9,62.0,0.4,0.2483820687286911,0.9413991744574358
0.08,3.9,62.0,0.5,0.11351537305825762,0.9873556948210592
0.08,3.9,62.0,0.6,0.23513193171227167,1.0526516629203817
0.08,3.9,62.0,0.7,0.37642009413046645,1.1407284135476272
0.08,3.9,62.0,0.8,0.47726425039284665,1.2394261454553062
0.08,3.9,62.0,0.9,0.5243858460936078,1.3408562533124355
0.08,3.9,62.0,1.0,0.5155741961675863,1.4339299931287337
0.1,0.3,37.0,0.3,1.3541449671652523,2.1642754902146453
0.1,0.3,37.0,0.4,1.4460382445807838,1.931461957628368
0.1,0.3,37.0,0.5,1.481130882995921,1.7790299741792703
0.1,0.3,37.0,0.6,1.4665428455795952,1.7060115569897487
0.1,0.3,37.0,0.7,1.407589098597734,1.7000007278494218
0.1,0.3,37.0,0.8,1.3170602217888276,1.7142351143610728
0.1,0.3,37.0,0.9,1.2150820323699698,1.7330052465622334
0.1,0.3,37.0,1.0,1.1161962165598112,1.7532971448494097
0.1,0.3,42.0,0.3,1.3318743716142751,2.24537983799594
0.1,0.3,42.0,0.4,1.4242699573431434,2.005061100936862
0.1,0.3,42.0,0.5,1.4659266621734057,1.8387239876042676
0.1,0.3,42.0,0.6,1.467788131705742,1.7424616778830302
0.1,0.3,42.0,0.7,1.435529734617883,1.7146039227178735
0.1,0.3,42.0,0.8,1.3650809237359856,1.7172022172847383
0.1,0.3,42.0,0.9,1.2701535846866925,1.7278894170731998
0.1,0.3,42.0,1.0,1.1706646419209052,1.7426522110672833
0.1,0.3,47.0,0.3,1.2971453501672632,2.4287735716326218
0.1,0.3,47.0,0.4,1.3942244890532236,2.1642549311930517
0.1,0.3,47.0,0.5,1.4427466774075057,1.9709432833745226
0.1,0.3,47.0,0.6,1.457015150770911,1.842546875225043
0.1,0.3,47.0,0.7,1.4443074874445807,1.7787976712428553
0.1,0.3,47.0,0.8,1.3950374167781818,1.7546374896724402
0.1,0.3,47.0,0.9,1.3132952875385708,1.7447229743256527
0.1,0.3,47.0,1.0,1.2169709345692172,1.741156387700667
0.1,0.3,52.0,0.3,1.3011303926072877,2.5316901337643123
0.1,0.3,52.0,0.4,1.3904610637565034,2.2603567819855916
0.1,0.3,52.0,0.5,1.4346251128297982,2.056060569200916
0.1,0.3,52.0,0.6,1.4490875163800614,1.9090984713468058
0.1,0.3,52.0,0.7,1.447960284771302,1.8202623370879891
0.1,0.3,52.0,0.8,1.414951855661936,1.773881947320613
0.1,0.3,52.0,0.9,1.34645608313626,1.7480538895161606
0.1,0.3,52.0,1.0,1.2557719488597638,1.732568653231549
0.1,0.3,57.0,0.3,1.275030097810195,2.485628859554144
0.1,0.3,57.0,0.4,1.3600025381058798,2.2147454497619115
0.1,0.3,57.0,0.5,1.4030541905780547,2.0089893379733996
0.1,0.3,57.0,0.6,1.4236910792721884,1.8580455773831248
0.1,0.3,57.0,0.7,1.4328146307746865,1.761092216362847
0.1,0.3,57.0,0.8,1.4160478397219545,1.7086915325114225
0.1,0.3,57.0,0.9,1.3652756361332177,1.6839702252431816
0.1,0.3,57.0,1.0,1.28797977568882,1.6748998693276265
0.1,0.3,62.0,0.3,1.246852522032271,2.384981207185261
0.1,0.3,62.0,0.4,1.3351005494935289,2.1283115768245793
0.1,0.3,62.0,0.5,1.3801002354083458,1.9341251432717177
0.1,0.3,62.0,0.6,1.4042202692739412,1.790344347746679
0.1,0.3,62.0,0.7,1.4199786056821948,1.695161829339938
0.1,0.3,62.0,0.8,1.414004936787324,1.6438349152626381
0.1,0.3,62.0,0.9,1.3780168678571443,1.625226766133297
0.1,0.3,62.0,1.0,1.3135531528063291,1.6275668206187992
0.1,0.6,37.0,0.3,0.9789727171493932,1.2704634620593867
0.1,0.6,37.0,0.4,1.1611089930390446,1.180903862238918
0.1,0.6,37.0,0.5,1.2453345077626052,1.1653994774634695
0.1,0.6,37.0,0.6,1.2661319003374298,1.220945588878929
0.1,0.6,37.0,0.7,1.2421260872644004,1.3255114420286664
0.1,0.6,37.0,0.8,1.1843301867813871,1.4233229410244497
0.1,0.6,37.0,0.9,1.1003362718889973,1.5018577331692229
0.1,0.6,37.0,1.0,0.9975439137661082,1.566112038868482
0.1,0.6,42.0,0.3,0.9545411895712916,1.3489446431198913
0.1,0.6,42.0,0.4,1.1413251256583579,1.2459505587990296
0.1,0.6,42.0,0.5,1.2362877758109465,1.2069966195709274
0.1,0.6,42.0,0.6,1.2727503700252167,1.2302325594365564
0.1,0.6,42.0,0.7,1.2674766271099684,1.3098205354540793
0.1,0.6,42.0,0.8,1.2285230831141003,1.3991429469839134
0.1,0.6,42.0,0.9,1.159259138284773,1.4734736721317985
0.1,0.6,42.0,1.0,1.0617270100885416,1.5363321726090038
0.1,0.6,47.0,0.3,0.9266072239444705,1.5163338790009782
0.1,0.6,47.0,0.4,1.1147210547132091,1.3865966086434767
0.1,0.6,47.0,0.5,1.2176575384479829,1.3149184239623593
0.1,0.6,47.0,0.6,1.267462856847152,1.2985931946396323
0.1,0.6,47.0,0.7,1.2790321186380047,1.3371357577066092
0.1,0.6,47.0,0.8,1.2578329154398857,1.4000306002702512
0.1,0.6,47.0,0.9,1.2039200522755436,1.457786236743183
0.1,0.6,47.0,1.0,1.1151865340614298,1.506577286583905
0.1,0.6,52.0,0.3,0.8975371508428595,1.6514040817636022
0.1,0.6,52.0,0.4,1.0839414725702234,1.5090644851208765
0.1,0.6,52.0,0.5,1.1917748519544829,1.4189955628183857
0.1,0.6,52.0,0.6,1.251990311689822,1.3754333835074573
0.1,0.6,52.0,0.7,1.2778369606760247,1.3797263879735733
0.1,0.6,52.0,0.8,1.272662603214074,1.4149026622857075
0.1,0.6,52.0,0.9,1.2340912675354074,1.4539826598618601
0.1,0.6,52.0,1.0,1.1571644749585677,1.489855274892478
0.1,0.6,57.0,0.3,0.8689329585120106,1.6340507115377156
