h,x,r,alpha,RMSE relative u,RMSE u,RMSE relative uu,RMSE uu
0.16,0.6,72.0,0.4,5.094606786608091,4.123389035465947,6.663756579078296,0.08981574815562018
0.16,0.6,72.0,0.5,5.274263917502672,4.21882541666243,6.878515085884147,0.0927103160667757
0.16,0.6,72.0,0.6,5.335669925976622,4.238848421060026,6.771600236010197,0.09126929145604437
0.16,0.6,72.0,0.7,5.360403728341083,4.212257342131116,6.435369971727555,0.08673749735751438
0.16,0.6,82.0,0.1,1.8473119320493234,1.6052643219796747,2.9523656022437055,0.03979270884938503
0.16,0.6,82.0,0.2,3.7516866871951833,3.1429493452544555,4.675231079399612,0.06301391298041144
0.16,0.6,82.0,0.3,4.606246895243303,3.7848175151221146,6.661116325084435,0.08978016216370027
0.16,0.6,82.0,0.4,5.001522016390538,4.046224363538786,7.387147434606122,0.09956578781075308
0.16,0.6,82.0,0.5,5.1856768295389575,4.146753290878201,7.634141352466143,0.10289483251087535
0.16,0.6,82.0,0.6,5.2376937469236475,4.158312087580351,7.559173012143466,0.10188439080368476
0.16,0.6,82.0,0.7,5.248260385631984,4.1188508002663236,7.23411956764686,0.09750324062786873
0.16,0.6,92.0,0.1,1.8686531014929095,1.625754604599425,3.0259794274764773,0.04078489406945094
0.16,0.6,92.0,0.2,3.930661591923935,3.2994620961038628,4.357100933580107,0.058726076724905915
0.16,0.6,92.0,0.3,4.82329695030316,3.969453553122123,6.163748917741602,0.08307652206691624
0.16,0.6,92.0,0.4,5.155837096316168,4.169951203716669,6.897264931822854,0.09296303109632446
0.16,0.6,92.0,0.5,5.2800627752122145,4.214610160278763,7.279728191119391,0.09811796485900204
0.16,0.6,92.0,0.6,5.2977301386936775,4.195464512888784,7.339345559074333,0.09892150238958253
0.16,0.6,92.0,0.7,5.286479318541115,4.136577469649445,7.092993824293462,0.09560111319075627
0.16,1.2,52.0,0.1,0.4809494458585962,0.433059138929659,1.671377510679041,0.02252723667059273
0.16,1.2,52.0,0.2,1.9973347647877078,1.7239121948816132,4.754105135455069,0.06407699688370569
0.16,1.2,52.0,0.3,3.163421817814072,2.6639426936052986,6.984303218055038,0.09413615449952176
0.16,1.2,52.0,0.4,3.888263141445551,3.221937748321401,7.835054101979454,0.1056027839039673
0.16,1.2,52.0,0.5,4.306501747514399,3.524036710053649,7.739338309890188,0.1043127029451586
0.16,1.2,52.0,0.6,4.533117426006601,3.676117874912205,7.271661829638745,0.09800924445742666
0.16,1.2,52.0,0.7,4.615014021802447,3.6976753605347077,6.756740509639663,0.09106900841366142
0.16,1.2,62.0,0.1,0.4714642664822477,0.4242163155344175,1.9531180954162868,0.026324605482566606
0.16,1.2,62.0,0.2,1.9329028340495977,1.668565389086172,3.8252192542232906,0.051557244791325944
0.16,1.2,62.0,0.3,3.129478432668884,2.6379912183742174,5.952852332682182,0.08023400608575816
0.16,1.2,62.0,0.4,3.8971518514810133,3.2341707695377337,7.0111099513217745,0.09449746223568956
0.16,1.2,62.0,0.5,4.320264626348264,3.5395880149215615,7.218770936203883,0.0972963680028176
0.16,1.2,62.0,0.6,4.548047566486747,3.691765524268187,7.02474668649474,0.09468126150227822
0.16,1.2,62.0,0.7,4.670905084395606,3.7497357172728627,6.588286480441704,0.08879854362661539
0.16,1.2,72.0,0.1,0.4835525293798233,0.43563300384795317,1.92849459296911,0.025992723867705632
0.16,1.2,72.0,0.2,1.9366670948970581,1.6705288670913971,3.753913861855683,0.05059617319649398
0.16,1.2,72.0,0.3,3.131744224439137,2.638806176473188,6.03813901669529,0.08138352096395753
0.16,1.2,72.0,0.4,3.887129027810133,3.224320704392953,7.33924060031595,0.09892008772965341
0.16,1.2,72.0,0.5,4.327897061310317,3.5459884843013185,7.718154012494276,0.10402717578083527
0.16,1.2,72.0,0.6,4.573358115562974,3.7142283777397553,7.654808901288311,0.10317339481098003
0.16,1.2,72.0,0.7,4.700274727416039,3.77556030611838,7.267706980527608,0.09795594002957966
0.16,1.2,82.0,0.1,0.4134919655698164,0.36865785430080855,1.821683901444192,0.024553103128789545
0.16,1.2,82.0,0.2,1.7793528448567395,1.541011455504619,4.073363180075136,0.054901789581666846
0.16,1.2,82.0,0.3,2.968827145314335,2.508453576999931,6.4442134912936275,0.08685669248667763
0.16,1.2,82.0,0.4,3.761507587902726,3.128670600322008,7.8280784661627045,0.10550876457083176
0.16,1.2,82.0,0.5,4.215797744885904,3.4622406889089277,8.304023705089113,0.11192367141924392
0.16,1.2,82.0,0.6,4.471471552065481,3.63852537268013,8.271644638537166,0.11148725840618842
0.16,1.2,82.0,0.7,4.576921028193987,3.6804488690980466,7.926023784062935,0.10682889562621405
0.16,1.2,92.0,0.1,0.5292907748967864,0.4778382569412517,1.6532351107649128,0.02228270894778517
0.16,1.2,92.0,0.2,2.05197482529899,1.765329317375605,3.9420289422680903,0.05313163446163701
0.16,1.2,92.0,0.3,3.2095212572678395,2.6977785640405423,6.176889454715557,0.08325363345228524
0.16,1.2,92.0,0.4,3.931197952660873,3.2533195339220824,7.529494618277077,0.10148437812051805
0.16,1.2,92.0,0.5,4.320323969254546,3.5298144437480006,8.086568687603155,0.10899275927473151
0.16,1.2,92.0,0.6,4.532014778058583,3.669479393116248,8.175530648979832,0.11019181044408603
0.16,1.2,92.0,0.7,4.616829223976815,3.6941714789178053,7.890276745835809,0.1063470882635626
0.16,1.8,52.0,0.1,0.42996706446355104,0.33204620289496467,1.5438607760551588,0.020808534796252987
0.16,1.8,52.0,0.2,1.0266891145054962,0.9088817365131158,3.5915939033006707,0.0484083849204366
0.16,1.8,52.0,0.3,2.0991785403100174,1.8058369488559824,5.639654719736512,0.07601265172002583
0.16,1.8,52.0,0.4,2.938083558567387,2.480876924878675,6.903191701745112,0.09304291355727529
0.16,1.8,52.0,0.5,3.531075840021175,2.9422116345119678,7.135738042953672,0.09617723027017473
0.16,1.8,52.0,0.6,3.872356927986601,3.191804325421854,6.800189540640695,0.09165462512694991
0.16,1.8,52.0,0.7,4.0347491207654285,3.286267386137102,6.321514147694428,0.08520292059198308
0.16,1.8,62.0,0.1,0.4300356308182596,0.3308920958826709,1.9881699715307932,0.026797043279494347
0.16,1.8,62.0,0.2,0.984201859020021,0.8724423308727751,2.979249528564729,0.040155057012501355
0.16,1.8,62.0,0.3,2.086518084097739,1.7980012802607606,4.980501856991812,0.06712842751198572
0.16,1.8,62.0,0.4,2.9573187916777224,2.500740273368324,6.416053807899133,0.08647714935632941
0.16,1.8,62.0,0.5,3.5618918617199102,2.9712204018086177,6.908881393110173,0.09311960061519271
0.16,1.8,62.0,0.6,3.9138303457076145,3.2293282990177596,6.830983691700706,0.09206967625966318
0.16,1.8,62.0,0.7,4.111396962914041,3.3542128004099125,6.424719207932309,0.08659394374667238
0.16,1.8,72.0,0.1,0.40580481116525113,0.3139824162112787,1.6663224890118034,0.022459103846772115
0.16,1.8,72.0,0.2,1.0181680636030637,0.9009859682956884,3.1528051085132196,0.042494281753782684
0.16,1.8,72.0,0.3,2.112574908855102,1.817094435193441,5.415772756927898,0.0729951156276457
0.16,1.8,72.0,0.4,2.9690356125832564,2.50711809034153,7.111175021826239,0.09584616383739879
0.16,1.8,72.0,0.5,3.5679304154203946,2.9730598278592892,7.863136451308717,0.10598128470678685
0.16,1.8,72.0,0.6,3.928975665860695,3.2398812166338655,7.948590488352942,0.10713305521025066
0.16,1.8,72.0,0.7,4.140756811835803,3.377557920632899,7.585354123001264,0.10223726624733784
0.16,1.8,82.0,0.1,0.4162802580704808,0.32031056538824804,1.5832571027071856,0.021339528164759914
0.16,1.8,82.0,0.2,0.9277703475548612,0.8218717699181849,3.2691683381451746,0.04406265394793085
0.16,1.8,82.0,0.3,1.9861025799028211,1.7126646939061287,5.540654544801433,0.07467830304239735
0.16,1.8,82.0,0.4,2.856818643662463,2.4182100482457756,7.3271893632056315,0.0987576581954381
0.16,1.8,82.0,0.5,3.4797829546933112,2.9064420469837757,8.15955943078563,0.10997654644186053
0.16,1.8,82.0,0.6,3.8433669706595897,3.1752742446049345,8.297332803590844,0.11183348980519918
0.16,1.8,82.0,0.7,4.0426477636516625,3.3020255201218927,7.986668080275546,0.10764627434812112
0.16,1.8,92.0,0.1,0.38989602717589905,0.3051739086333844,1.3173428576651787,0.01775547064701244
0.16,1.8,92.0,0.2,1.0877975241502975,0.9600588307746517,3.2694653119900163,0.044066656634364626
0.16,1.8,92.0,0.3,2.157996859054304,1.85086721798815,5.442784350496729,0.07335918452129003
0.16,1.8,92.0,0.4,2.9743203776706637,2.505395647010842,7.242194798642177,0.09761208057494167
0.16,1.8,92.0,0.5,3.551511913051994,2.953252475387476,8.147462935945612,0.10981350691284654
0.16,1.8,92.0,0.6,3.889450725937766,3.200863171593422,8.41850575491136,0.11346668860979622
0.16,1.8,92.0,0.7,4.074876637004715,3.3162013769195595,8.163950979702939,0.11003573681697246
0.16,2.7,52.0,0.1,0.6225873556572548,0.4796175554991812,1.6178130025207664,0.0218052810712649
0.16,2.7,52.0,0.2,0.5590264311615349,0.45592206318039274,2.167820546857972,0.029218417865753615
0.16,2.7,52.0,0.3,1.1876603221106397,1.0429364055509074,3.54900198559458,0.04783432059069119
0.16,2.7,52.0,0.4,1.9796791956275064,1.7079716885686336,4.946284226182454,0.066667233878217
0.16,2.7,52.0,0.5,2.6344690040409358,2.2382703402519777,5.644125425997793,0.07607290899726518
0.16,2.7,52.0,0.6,3.0785745278566803,2.582850278314833,5.644862470715497,0.07608284306702885
0.16,2.7,52.0,0.7,3.341151888479248,2.771012577963133,5.257291615885469,0.07085906787704631
0.16,2.7,62.0,0.1,0.6364732170053188,0.4910763883891094,2.3004951485254543,0.031006638739161037
0.16,2.7,62.0,0.2,0.563412975948741,0.45901285206264986,2.18324125444268,0.029426261950748864
0.16,2.7,62.0,0.3,1.2341686950698976,1.0853686976346675,3.5297148793440245,0.04757436423467883
0.16,2.7,62.0,0.4,2.0451533026787887,1.7646539784151547,4.977291255617168,0.06708515423795909
0.16,2.7,62.0,0.5,2.710112076201964,2.3020375707317617,5.819052224759035,0.07843061536255108
0.16,2.7,62.0,0.6,3.165470964830337,2.6552831474230434,6.03352005621363,0.08132126547991658
0.16,2.7,62.0,0.7,3.4454000577917547,2.8575860569572242,5.742811399995242,0.0774030227974714
0.16,2.7,72.0,0.1,0.6070381726547494,0.46737605634753443,1.547678032190689,0.02085998471217439
0.16,2.7,72.0,0.2,0.5687737254263563,0.47143846048677074,2.4776194119247896,0.033393963072656546
0.16,2.7,72.0,0.3,1.2627286203501285,1.1087284835439686,4.284031018194271,0.05774122245537098
0.16,2.7,72.0,0.4,2.0422357698109583,1.7585349200615894,6.160160695424049,0.08302815912505677
0.16,2.7,72.0,0.5,2.6813811789332815,2.2736927190238623,7.277682572728792,0.09809039351181788
0.16,2.7,72.0,0.6,3.149011076117493,2.638827475848095,7.661609338995837,0.10326505278096122
0.16,2.7,72.0,0.7,3.452199589669612,2.8623086283782713,7.430592104321886,0.10015134574156735
0.16,2.7,82.0,0.1,0.6044967640042382,0.465425389811599,1.752382141610474,0.023619036985451
0.16,2.7,82.0,0.2,0.549477693402956,0.4490339820222979,2.414506202406877,0.0325433077307206
0.16,2.7,82.0,0.3,1.2081316985990482,1.0617362791239946,4.181437061963084,0.05635843591060444
0.16,2.7,82.0,0.4,1.991039573074256,1.7171044313293522,6.040671390517702,0.08141765292042541
0.16,2.7,82.0,0.5,2.636912891392,2.239165636805085,7.220967707065339,0.09732597662013527
0.16,2.7,82.0,0.6,3.1028636067743687,2.6030802496297167,7.667518815476904,0.10334470215666344
0.16,2.7,82.0,0.7,3.3970246509788873,2.8188512283148603,7.4897499749632175,0.10094869005447735
0.16,2.7,92.0,0.1,0.6016266514281852,0.462832397477494,1.4097109789741964,0.01900043087667407
0.16,2.7,92.0,0.2,0.5710893691939006,0.47442835750970347,2.4360730307509626,0.0328339907411339
0.16,2.7,92.0,0.3,1.2479208640151491,1.0947377357228922,4.277559900664795,0.057654003143648595
0.16,2.7,92.0,0.4,2.038943474204522,1.755542991034593,6.167357342764991,0.08312515730580786
0.16,2.7,92.0,0.5,2.6909597540988828,2.282198121243531,7.352595095053702,0.0991000828903226
0.16,2.7,92.0,0.6,3.1416730217114517,2.632259524958887,7.936773695251824,0.10697378556998359
0.16,2.7,92.0,0.7,3.4292442245427663,2.8420126177252705,7.836215419548095,0.10561843642744051
0.16,3.6,52.0,0.1,0.6806430291006607,0.529452414734237,2.399075030761215,0.03233532260854128
0.16,3.6,52.0,0.2,0.5557457065596979,0.3930113788339709,1.8499365550452318,0.024933899334420136
0.16,3.6,52.0,0.3,0.778695663352676,0.6756702924824575,2.3552618966697536,0.03174479842435635
0.16,3.6,52.0,0.4,1.3959401767894886,1.2212954859508056,3.5019943841806174,0.047200740591197846
0.16,3.6,52.0,0.5,1.9957599725288944,1.7204589496577805,4.321076159084053,0.058240525964594655
0.16,3.6,52.0,0.6,2.478297247240069,2.1080914480724027,4.553703096585306,0.06137592897412591
0.16,3.6,52.0,0.7,2.8061476543512445,2.359521776997619,4.269611371962775,0.057546870921209706
0.16,3.6,62.0,0.1,0.6226782663765565,0.4824242179877257,2.6613674057367747,0.03587056367180395
0.16,3.6,62.0,0.2,0.5086999795395243,0.36663484324738943,2.0349988540442028,0.027428214461742925
0.16,3.6,62.0,0.3,0.8283985714353039,0.7259123316685842,2.5288103856925246,0.03408392759239893
0.16,3.6,62.0,0.4,1.4850599912182725,1.2962676000481286,3.811191607736639,0.05136817672602222
0.16,3.6,62.0,0.5,2.1197918999251724,1.8220742360111006,4.721326370033547,0.06363519663109819
0.16,3.6,62.0,0.6,2.614297370491612,2.2177711749587314,5.1287148995823975,0.06912607930924503
0.16,3.6,62.0,0.7,2.941479560121999,2.4669941288657937,4.950379338217714,0.06672242880421156
0.16,3.6,72.0,0.1,0.6062793864908733,0.4691173515183233,1.5336682109937294,0.02067115690050402
0.16,3.6,72.0,0.2,0.4971773885769383,0.3609731537908471,1.804622206432606,0.02432314141213864
0.16,3.6,72.0,0.3,0.8271430649352742,0.7248389799430007,3.276137104203578,0.04415658068877581
0.16,3.6,72.0,0.4,1.4412719130150662,1.2562833542357368,5.060632532455688,0.06820844844036103
0.16,3.6,72.0,0.5,2.0390972760650117,1.7510983611434316,6.361161559463738,0.08573729814738096
0.16,3.6,72.0,0.6,2.5448811364790513,2.1586327726212997,7.02248642250541,0.09465079710898568
0.16,3.6,72.0,0.7,2.9066239262059983,2.4395272751237616,6.972637526428093,0.09397892144204238
0.16,3.6,82.0,0.1,0.5964913485281125,0.4611977295954618,2.009879874838425,0.027089654689413354
0.16,3.6,82.0,0.2,0.49224927219684117,0.3559454617646183,2.0142675198842586,0.027148792447186515
0.16,3.6,82.0,0.3,0.8227424185169566,0.7213726714848081,3.2143183429493036,0.04332337223852442
0.16,3.6,82.0,0.4,1.452623831312374,1.2668334897822433,4.792364406781986,0.06459266474121785
0.16,3.6,82.0,0.5,2.0559453908114107,1.7659046914230596,6.048373138866707,0.08152145897664362
0.16,3.6,82.0,0.6,2.5519133533309795,2.1643209233026806,6.776773366320754,0.09133901617717359
0.16,3.6,82.0,0.7,2.8944709754474247,2.4281614635579545,6.772418657122448,0.09128032233684426
0.16,3.6,92.0,0.1,0.5976561701971551,0.4618099968673342,1.9185873450576514,0.025859191546593458
0.16,3.6,92.0,0.2,0.49366038394558004,0.3553942757402848,1.864214883796017,0.0251263461568611
0.16,3.6,92.0,0.3,0.8134781651484654,0.7124783711351854,3.0943970542942183,0.04170704365080877
0.16,3.6,92.0,0.4,1.4852749950442663,1.2964849738675843,4.818922455131214,0.06495062064097687
0.16,3.6,92.0,0.5,2.1172582871306935,1.819621129639744,6.162383036018914,0.08305811237752266
0.16,3.6,92.0,0.6,2.605556518667891,2.2098475340572103,6.970740514713919,0.09395335305214897
0.16,3.6,92.0,0.7,2.9375517189766653,2.463430451226982,7.039478333768169,0.09487981826312718
0.16,5.0,52.0,0.1,0.7487551694519226,0.5877145848430263,3.10190880044759,0.04180828881075929
0.16,5.0,52.0,0.2,0.7292356486563594,0.5156409285815765,2.389568251322304,0.03220718789987904
0.16,5.0,52.0,0.3,0.6065341450708197,0.4495687427468644,2.0258742272278067,0.02730523050000451
0.16,5.0,52.0,0.4,0.8773003159253481,0.751097093512671,2.319284308304825,0.0312598836503119
0.16,5.0,52.0,0.5,1.3318654665870449,1.1622397541636948,2.811422244161112,0.03789303964575627
0.16,5.0,52.0,0.6,1.7647051830416929,1.5283015113243503,3.0635180728699587,0.04129084915360716
0.16,5.0,52.0,0.7,2.1015428747074845,1.797579388553162,2.9074162092984457,0.03918686988924133
0.16,5.0,62.0,0.1,0.7062842401974508,0.5531088165428494,3.1093270526000953,0.041908273835598905
0.16,5.0,62.0,0.2,0.6620778619034166,0.4648792144161158,2.3494804037349315,0.031666874042330186
0.16,5.0,62.0,0.3,0.5964438191045304,0.46513258776183936,2.1158880031278473,0.028518458283888045
0.16,5.0,62.0,0.4,0.9392273708232456,0.8144757075804697,2.7717745514003544,0.03735865830308661
0.16,5.0,62.0,0.5,1.4419287263224765,1.2572912628759332,3.559740758500213,0.047979060409942834
0.16,5.0,62.0,0.6,1.9048778902241361,1.6437224752093462,3.9865527665122324,0.0537317375022841
0.16,5.0,62.0,0.7,2.250587477255857,1.9184593913488002,3.896771971783271,0.05252164989585729
0.16,5.0,72.0,0.1,0.6886015536835729,0.5387781824704831,1.5014728676376832,0.020237220153815367
0.16,5.0,72.0,0.2,0.6675292335006588,0.4696480916398,1.4381447556518436,0.01938366830362491
0.16,5.0,72.0,0.3,0.5711226656073706,0.4258632797460033,2.337557393544078,0.03150617278203495
0.16,5.0,72.0,0.4,0.842574586548653,0.721858878223558,3.755939392885541,0.050623473801295525
0.16,5.0,72.0,0.5,1.3181643870216884,1.1510205386038497,4.942413351657302,0.06661506128046867
0.16,5.0,72.0,0.6,1.7799270473582514,1.5416754199338405,5.776064098845481,0.07785121084125507
0.16,5.0,72.0,0.7,2.1520736968720193,1.8416915936125793,5.965738879895458,0.08040769413473897
0.16,5.0,82.0,0.1,0.6747414655078723,0.5267556924118851,2.044661994235463,0.027558456639036062
0.16,5.0,82.0,0.2,0.6246282527614611,0.43648017465500893,1.64290397915364,0.0221434634180379
0.16,5.0,82.0,0.3,0.5702977909595199,0.44043617912097566,2.219028584756932,0.029908612380048525
0.16,5.0,82.0,0.4,0.8960424383659391,0.7744580055395986,3.5487690144415236,0.047831180548259855
0.16,5.0,82.0,0.5,1.3902044349006253,1.211731506122531,4.689144479741799,0.06320144120811495
0.16,5.0,82.0,0.6,1.8382700775377216,1.5865077619771373,5.464709858986096,0.07365470191081286
0.16,5.0,82.0,0.7,2.195621054889607,1.8726600456670177,5.592249167651024,0.07537370804362326
0.16,5.0,92.0,0.1,0.6666509687580154,0.5195964624901065,2.3106586045540802,0.031143624296215106
0.16,5.0,92.0,0.2,0.6154625033930802,0.42921432007631244,1.7855762721726973,0.024066435631461238
0.16,5.0,92.0,0.3,0.5830274543672547,0.4613647554249875,2.291966763956874,0.030891691076908367
0.16,5.0,92.0,0.4,0.993391422119295,0.8671117143871475,3.6548873449591905,0.04926146947543852
0.16,5.0,92.0,0.5,1.502505642193746,1.3085446358939616,4.83976596706511,0.06523155461512757
0.16,5.0,92.0,0.6,1.9326732268489633,1.6630076227642014,5.636415265432507,0.07596898955912944
0.16,5.0,92.0,0.7,2.2713410119005077,1.9311513243475753,5.835532585785676,0.07865274171694547
0.16,7.0,52.0,0.1,0.7319020631668324,0.5764007009333196,3.687368159030313,0.04969925386655218
0.16,7.0,52.0,0.2,0.8191472797870981,0.5926261773373784,3.134739772971054,0.04225079272351167
0.16,7.0,52.0,0.3,0.6890622681463994,0.46475158807601286,2.6696431588214335,0.03598210630485622
0.16,7.0,52.0,0.4,0.6760194629101046,0.5010969623033878,2.357307372368522,0.03177236784830497
0.16,7.0,52.0,0.5,0.8757923678382502,0.7360983899713172,2.247481873104581,0.030292112790080785
0.16,7.0,52.0,0.6,1.176705187347428,1.0273544202226772,2.1976686660568303,0.029620718148645166
0.16,7.0,52.0,0.7,1.4688681127303092,1.2710284080445964,2.0629245127500973,0.027804603349848935
0.16,7.0,62.0,0.1,0.7098852463181079,0.5584369016995245,3.6863990665013677,0.04968619219938497
0.16,7.0,62.0,0.2,0.7471627232439524,0.5345452558481671,3.0764577761044944,0.04146525365250052
0.16,7.0,62.0,0.3,0.6167767977752303,0.4192989638168173,2.56814116673019,0.0346140375210139
0.16,7.0,62.0,0.4,0.6719887894951801,0.5229711542211242,2.3754652581463263,0.03201710429338734
0.16,7.0,62.0,0.5,0.9252038635771268,0.790186428514695,2.530610528075843,0.03410819035365464
0.16,7.0,62.0,0.6,1.2551108095450172,1.09452290670987,2.74357733473991,0.036978609290159704
0.16,7.0,62.0,0.7,1.5769433155400419,1.361828767585604,2.683390824189263,0.036167400715861775
0.16,7.0,72.0,0.1,0.7409600950613332,0.5850662260251978,1.6520692886536825,0.02226699571098039
0.16,7.0,72.0,0.2,0.835014409695839,0.6060814206013503,1.252890397613432,0.016886764557388363
0.16,7.0,72.0,0.3,0.7138538452521581,0.482220649124136,1.4157589118528429,0.019081946401715313
0.16,7.0,72.0,0.4,0.6771534670297918,0.49041752584686077,2.374395594674506,0.03200268710634632
0.16,7.0,72.0,0.5,0.8666339649501089,0.7252698519038571,3.394758211624336,0.04575538511441964
0.16,7.0,72.0,0.6,1.1711211090097833,1.0238279584853327,4.170406888381565,0.056209768521459265
0.16,7.0,72.0,0.7,1.4838717454457735,1.2868381870527266,4.409385946276591,0.059430786970085706
0.16,7.0,82.0,0.1,0.7110135156565164,0.5595860045827996,2.250805914939208,0.030336915042494226
0.16,7.0,82.0,0.2,0.7745030786292565,0.5572565615828969,1.7255490218342415,0.023257373605426245
0.16,7.0,82.0,0.3,0.6498722117094899,0.4379839306199918,1.5611764010631843,0.02104191904377499
0.16,7.0,82.0,0.4,0.658438673467908,0.49311594458672486,2.2725290184857077,0.03062970436847539
0.16,7.0,82.0,0.5,0.8878424734131537,0.7525792396518726,3.1101294061917315,0.04191908815440887
0.16,7.0,82.0,0.6,1.2332228298273498,1.0787138814921167,3.7825164231163675,0.05098168554351771
0.16,7.0,82.0,0.7,1.559901405351407,1.3513032891542296,4.001917273319684,0.0539388240993975
0.16,7.0,92.0,0.1,0.6871921265096784,0.5389810281134153,2.2234348284706678,0.029968000815236522
0.16,7.0,92.0,0.2,0.7058154935487199,0.501488093068752,1.6663381848214922,0.022459315398750845
0.16,7.0,92.0,0.3,0.5844284990499068,0.4010281778888857,1.7161508322821613,0.02313070249793432
0.16,7.0,92.0,0.4,0.6924485477813995,0.5585535740641768,2.5448014599694777,0.03429945921978548
0.16,7.0,92.0,0.5,0.9794970973355819,0.843830704421623,3.39645823626074,0.04577829846408805
0.16,7.0,92.0,0.6,1.307516876616619,1.1380370041812369,4.093224357658438,0.055169483412125256
0.16,7.0,92.0,0.7,1.6351358452061757,1.408713024653142,4.345984579622838,0.05857624777548578
0.16,9.0,52.0,0.1,0.7764280603378925,0.6089456565321144,3.7540013235003027,0.05059735202602551
0.16,9.0,52.0,0.2,0.861672298950361,0.6218018285710105,3.4598838454708183,0.04663316440581744
0.16,9.0,52.0,0.3,0.7988762768643304,0.5401483675352493,3.129100602132287,0.042174786593658205
0.16,9.0,52.0,0.4,0.7139291087339535,0.4680032803781552,2.7588076967454045,0.037183887850679026
0.16,9.0,52.0,0.5,0.7411665650326922,0.5524428009823733,2.47240875980896,0.03332373262341847
0.16,9.0,52.0,0.6,0.8548118955764169,0.7168048321716278,2.265745480301618,0.03053827417442252
0.16,9.0,52.0,0.7,1.084984076982967,0.9221472480573396,2.12342921199753,0.028620100549566662
0.16,9.0,62.0,0.1,0.7475630460465281,0.5857690821677874,3.9535405243727375,0.05328679039311714
0.16,9.0,62.0,0.2,0.8259627898684281,0.5945537739639362,3.6243674023597077,0.04885011419171681
0.16,9.0,62.0,0.3,0.738496197930923,0.4955989250060253,3.188875039490667,0.04298044114424306
0.16,9.0,62.0,0.4,0.6752213340313271,0.45821094626703224,2.7834304550958517,0.037515759436421485
0.16,9.0,62.0,0.5,0.7531998703512143,0.5877505473874469,2.5380091125181625,0.03420791029226491
0.16,9.0,62.0,0.6,0.9138475298659945,0.7800421368156524,2.442940023801657,0.03292654576037994
0.16,9.0,62.0,0.7,1.1729057304116577,1.0061566408594596,2.300579712905528,0.0310077785186493
0.16,9.0,72.0,0.1,0.7478230056927594,0.5863655730689804,1.9446813987330238,0.026210893612155804
0.16,9.0,72.0,0.2,0.8737912582927824,0.6353522466679935,1.5326691062513969,0.020657690721352134
0.16,9.0,72.0,0.3,0.8335994654409764,0.5706167127935331,1.2921749290515314,0.017416251122538955
0.16,9.0,72.0,0.4,0.7340206317244325,0.4785315383442849,1.682208533870176,0.022673219861854083
0.16,9.0,72.0,0.5,0.7374553962449166,0.5416277218228582,2.353222980813002,0.03171731741556989
0.16,9.0,72.0,0.6,0.8483920541621798,0.7111638729210619,2.916803398991908,0.039313392737936645
0.16,9.0,72.0,0.7,1.0860397584042856,0.9258291269554089,3.0679430044994973,0.04135048946911511
0.16,9.0,82.0,0.1,0.7438603460679575,0.5829171708231475,2.6489239726901195,0.03570284802441391
0.16,9.0,82.0,0.2,0.8539724308463081,0.6187462528192404,2.1760482110332116,0.02932931234467147
0.16,9.0,82.0,0.3,0.8055351213739129,0.5482646315322637,1.7959873327049112,0.024206758462839865
0.16,9.0,82.0,0.4,0.7119550774934231,0.46711269069857075,1.848269894233524,0.024911435670576965
0.16,9.0,82.0,0.5,0.7486533904285229,0.5694881264260981,2.3548160813451395,0.0317387896158946
0.16,9.0,82.0,0.6,0.9166122374987739,0.7835591937332108,2.8768889792777124,0.03877541638386583
0.16,9.0,82.0,0.7,1.1990751810962943,1.0340750994167125,3.0714907036846886,0.04139830623024193
0.16,9.0,92.0,0.1,0.756003707250107,0.5920840168514357,1.942606668878936,0.02618292989351537
0.16,9.0,92.0,0.2,0.8258777830166926,0.5933540209206969,1.4741265358591096,0.019868639576350138
0.16,9.0,92.0,0.3,0.7541346530898594,0.5064341046006715,1.3256711138214823,0.01786772092936197
0.16,9.0,92.0,0.4,0.6816513605147213,0.4587486284299245,1.7945444539836088,0.024187310988984283
0.16,9.0,92.0,0.5,0.7770552445111708,0.6155466864069679,2.4339826653364036,0.03280581628256849
0.16,9.0,92.0,0.6,0.9840227748249654,0.8488915965915508,3.0717275477226442,0.041401498472367335
0.16,9.0,92.0,0.7,1.270102481658657,1.09650564596866,3.3234473997540492,0.04479424047419924
0.16,11.0,52.0,0.1,0.8061664313337533,0.6334059253639148,3.9098400677118055,0.05269778490302063
0.16,11.0,52.0,0.2,0.9415021939916668,0.686769259104825,3.7441486418010577,0.05046455516172601
0.16,11.0,52.0,0.3,0.9150387701580643,0.6311907781017491,3.5069522181297246,0.04726756349507888
0.16,11.0,52.0,0.4,0.8192168145849639,0.5279480345393208,3.168551221207859,0.042706511728786874
0.16,11.0,52.0,0.5,0.7615734815491315,0.5033299108383416,2.8594263681573624,0.0385400510214141
0.16,11.0,52.0,0.6,0.7359386040711047,0.5555540047571033,2.606217811150422,0.03512724388821462
0.16,11.0,52.0,0.7,0.8852068882085614,0.7044363616718087,2.484045471167852,0.03348057507772589
0.16,11.0,62.0,0.1,0.7785475035940093,0.6115963891220203,4.358053228547529,0.05873891199041252
0.16,11.0,62.0,0.2,0.9231767597053597,0.674345126687072,4.108131099641699,0.05537040014248616
0.16,11.0,62.0,0.3,0.8655110901771506,0.5936128047919904,3.747173384557871,0.05050532338764446
0.16,11.0,62.0,0.4,0.7700904841569887,0.49937120613411856,3.328398322385604,0.04486097022564451
