h,x,r,alpha,RMSE relative u,RMSE u,RMSE relative Iu,RMSE Iu
0.08,3.6,82.0,0.1,0.6989713929321543,0.4745331564404206,0.5053681888771069,0.12483956673913407
0.08,3.6,82.0,0.2,0.5701215530264194,0.37457678343951073,0.6014057803202603,0.1492739165551266
0.08,3.6,82.0,0.3,0.33422449424257317,0.20887834034834724,0.652935824143557,0.16211128376904796
0.08,3.6,82.0,0.4,0.11325576342923299,0.07624270540400079,0.6824598503266907,0.16816929672598915
0.08,3.6,82.0,0.5,0.2275621235898385,0.1632028951122736,0.7265798694982524,0.1765727239751476
0.08,3.6,82.0,0.6,0.39626888517346825,0.2732037056462389,0.7944527059267523,0.18930218064080226
0.08,3.6,82.0,0.7,0.5222446750102374,0.3540410684778803,0.8776278163789722,0.20522238072690277
0.08,3.6,82.0,0.8,0.6176460374057055,0.4145281407590369,0.963230188841754,0.222161936869235
0.08,3.6,92.0,0.1,0.7137282108760673,0.48454228669727994,0.4911450272765146,0.12126004001618396
0.08,3.6,92.0,0.2,0.5997484980317961,0.3942964968571134,0.5924014778747704,0.14683424720550298
0.08,3.6,92.0,0.3,0.3821352492410474,0.23998277556844336,0.6469870073693986,0.16055260387972853
0.08,3.6,92.0,0.4,0.13839569425116774,0.0875575223397206,0.6753074728667912,0.16679199588629362
0.08,3.6,92.0,0.5,0.18946177163381492,0.13840913739191996,0.7152914768678937,0.17471478542841848
0.08,3.6,92.0,0.6,0.35618369026081464,0.24752230385023555,0.7766813921985314,0.18636589562312758
0.08,3.6,92.0,0.7,0.4851077050912485,0.3304053475963365,0.8528943242240518,0.20094123358573301
0.08,3.6,92.0,0.8,0.5877808936643077,0.3959209917051787,0.9341845979123207,0.21688100785546538
0.08,7.0,52.0,0.1,0.7485796469005582,0.5097098517553862,1.197554172352594,0.289392838797106
0.08,7.0,52.0,0.2,0.7877724672656976,0.5225345555995122,1.3886184891701325,0.33703090330710245
0.08,7.0,52.0,0.3,0.7318799858103391,0.4724380125198401,1.4946393178358293,0.36352090665738723
0.08,7.0,52.0,0.4,0.5791627125566895,0.3720319174541351,1.5414825284302764,0.3743647515871146
0.08,7.0,52.0,0.5,0.43283273837849984,0.27562961235055167,1.594065471450117,0.38586462061875876
