x	y	z	x-velocity	y-velocity	z-velocity	uu-reynolds-stress	vv-reynolds-stress	ww-reynolds-stress	uv-reynolds-stress	uw-reynolds-stress	vw-reynolds-stress	x-velocity-magnitude	h	r
0.6	0.35894	0	10.3651	0	0	3.8806242048999997	1.5949921849000002	2.3270587209	1.10315	0	0	10.5603	0.08	62
0.6	0.354005	0	10.3066	0	0	3.9016915729000003	1.5975190449	2.3402268484	1.10846	0	0	10.506	0.08	62
0.6	0.34907	0	10.2391	0	0	3.9271745241000002	1.6006804324	2.3553654784000004	1.11507	0	0	10.4373	0.08	62
0.6	0.344135	0	10.1649	0	0	3.95293924	1.6024521743999998	2.3683055448999997	1.12137	0	0	10.3695	0.08	62
0.6	0.3392	0	10.1022	0	0	3.9724874720999996	1.6037183044	2.377764	1.12659	0	0	10.306	0.08	62
0.6	0.334265	0	10.0414	0	0	3.9892472360999998	1.6039209315999998	2.3836580881	1.13052	0	0	10.2477	0.08	62
0.6	0.32933	0	9.96946	0	0	4.0072432761	1.6044275555999998	2.3909199876	1.1351	0	0	10.1762	0.08	62
0.6	0.324395	0	9.89487	0	0	4.023474339600001	1.6041742335999998	2.3948800516	1.13926	0	0	10.1061	0.08	62
0.6	0.31946	0	9.83363	0	0	4.0382510116	1.6028572816000002	2.3971090276	1.14336	0	0	10.0422	0.08	62
0.6	0.314525	0	9.76725	0	0	4.052974239999999	1.6016674249000002	2.3997108099999997	1.1484	0	0	9.97936	0.08	62
0.6	0.30959	0	9.69408	0	0	4.06949929	1.5993143295999999	2.4002995041000004	1.15437	0	0	9.90883	0.08	62
0.6	0.304655	0	9.61927	0	0	4.0867048336	1.5956995041	2.3992151236	1.16006	0	0	9.83371	0.08	62
0.6	0.29972	0	9.5567	0	0	4.0992481156	1.5917102569000001	2.3963659204	1.16438	0	0	9.77182	0.08	62
0.6	0.294785	0	9.48129	0	0	4.111810617599999	1.5852824464	2.3916931801000003	1.16859	0	0	9.69801	0.08	62
0.6	0.28985	0	9.40178	0	0	4.126910990400001	1.577536	2.3841212836	1.17314	0	0	9.61977	0.08	62
0.6	0.284915	0	9.32622	0	0	4.140818009999999	1.56925729	2.3753282640999998	1.17858	0	0	9.544	0.08	62
0.6	0.27998	0	9.26096	0	0	4.1553191716	1.5625750009	2.3679669924000004	1.18419	0	0	9.48182	0.08	62
0.6	0.275045	0	9.18891	0	0	4.1746662400000005	1.5544853041000002	2.3585587776	1.19239	0	0	9.40758	0.08	62
0.6	0.27011	0	9.10925	0	0	4.18979961	1.5444275625000001	2.3451247044	1.19973	0	0	9.3289	0.08	62
0.6	0.265175	0	9.03422	0	0	4.1998764096	1.5346502161	2.3319733264	1.20526	0	0	9.25546	0.08	62
0.6	0.26024	0	8.95918	0	0	4.203238032400001	1.5231015396	2.3165448804	1.20771	0	0	9.18107	0.08	62
0.6	0.255305	0	8.87028	0	0	4.202213004899999	1.5092613904	2.2963462369000003	1.20905	0	0	9.09186	0.08	62
0.6	0.25037	0	8.78465	0	0	4.196598073600001	1.4962671684	2.2679757604	1.21279	0	0	9.00709	0.08	62
0.6	0.245435	0	8.71372	0	0	4.1952051684	1.4866193329000001	2.2409191808999998	1.21854	0	0	8.93597	0.08	62
0.6	0.2405	0	8.64533	0	0	4.1973355876	1.4783884921	2.20581904	1.2298	0	0	8.86514	0.08	62
0.6	0.235565	0	8.57037	0	0	4.2085291609	1.4805048976000001	2.1901632064	1.24349	0	0	8.7925	0.08	62
0.6	0.23063	0	8.49668	0	0	4.236228404099999	1.4970746024999997	2.2098903648999997	1.25672	0	0	8.72305	0.08	62
0.6	0.225696	0	8.42	0	0	4.2769548864	1.5274982463999998	2.2691505769	1.26608	0	0	8.65454	0.08	62
0.6	0.220761	0	8.30723	0	0	4.3425558544000005	1.5814823049000002	2.3976974025000004	1.27283	0	0	8.55633	0.08	62
0.6	0.215826	0	8.22615	0	0	4.3931321603999995	1.6213692889000002	2.4890741824	1.27323	0	0	8.48659	0.08	62
0.6	0.210891	0	8.17446	0	0	4.425132960000001	1.6464739225	2.5385411584	1.27207	0	0	8.44031	0.08	62
0.6	0.205956	0	8.11151	0	0	4.4618535361	1.6722627856000003	2.5751262784	1.26839	0	0	8.38358	0.08	62
0.6	0.201021	0	8.00985	0	0	4.517750250000001	1.7043563600999998	2.5953532201000002	1.25737	0	0	8.28885	0.08	62
0.6	0.196086	0	7.92139	0	0	4.545893052099999	1.7298825625	2.5987052025	1.25062	0	0	8.20524	0.08	62
0.6	0.191151	0	7.8386	0	0	4.538220696100001	1.7503289999999998	2.6070300369	1.25545	0	0	8.12634	0.08	62
0.6	0.186216	0	7.75693	0	0	4.524426784899999	1.7660017881	2.6141715856000003	1.25823	0	0	8.05116	0.08	62
0.6	0.181281	0	7.66802	0	0	4.518643004100001	1.7782755904	2.6173091961	1.25418	0	0	7.96442	0.08	62
0.6	0.176346	0	7.55487	0	0	4.511758328099999	1.7882375625000002	2.6142685969	1.25076	0	0	7.85538	0.08	62
0.6	0.171411	0	7.47477	0	0	4.5032659681	1.7912342569000002	2.6136218889	1.24697	0	0	7.77823	0.08	62
0.6	0.166476	0	7.37684	0	0	4.4980471396	1.7937512761	2.6024465041	1.26027	0	0	7.68321	0.08	62
0.6	0.161541	0	7.29516	0	0	4.4860934416000005	1.7908862976000002	2.6058030624999997	1.24822	0	0	7.60628	0.08	62
0.6	0.156606	0	7.16568	0	0	4.467769964100001	1.78783641	2.5942900624	1.24768	0	0	7.47952	0.08	62
0.6	0.151671	0	7.07976	0	0	4.455729939600001	1.7855907876000001	2.5981248969	1.23634	0	0	7.39794	0.08	62
0.6	0.146736	0	6.98056	0	0	4.4355729664	1.7786756688999998	2.5751904676	1.24213	0	0	7.30052	0.08	62
0.6	0.141801	0	6.89083	0	0	4.416386310399999	1.7728922499999997	2.5665962436000003	1.23787	0	0	7.21306	0.08	62
0.6	0.136866	0	6.76806	0	0	4.385087283599999	1.7662675801	2.5532204944	1.23069	0	0	7.09268	0.08	62
0.6	0.131931	0	6.66349	0	0	4.3509370921	1.7592308496	2.5476628995999997	1.21681	0	0	6.99352	0.08	62
0.6	0.126996	0	6.56399	0	0	4.3150506529	1.7479484100000002	2.5237452769	1.21062	0	0	6.8956	0.08	62
0.6	0.122061	0	6.46487	0	0	4.2790232164	1.7361751695999998	2.49608401	1.20524	0	0	6.79702	0.08	62
0.6	0.117126	0	6.35239	0	0	4.2370928964	1.7249932921000002	2.4876860175999997	1.18664	0	0	6.68914	0.08	62
0.6	0.112191	0	6.24007	0	0	4.1808798784	1.7121460801	2.474329	1.16761	0	0	6.57727	0.08	62
0.6	0.107256	0	6.1396	0	0	4.121143603600001	1.6982520489	2.4481296225	1.1544	0	0	6.47869	0.08	62
0.6	0.102321	0	6.03466	0	0	4.052370302499999	1.6827797284000001	2.4221941956000004	1.13795	0	0	6.37517	0.08	62
0.6	0.0973857	0	5.92688	0	0	3.9751188129000004	1.6626297249000002	2.4074315281	1.11136	0	0	6.27136	0.08	62
0.6	0.0924508	0	5.81642	0	0	3.8858265624999997	1.63737616	2.3879211841	1.07991	0	0	6.16189	0.08	62
0.6	0.0875158	0	5.71505	0	0	3.8018370288999996	1.6165342449000002	2.3650441369000004	1.0544	0	0	6.06178	0.08	62
0.6	0.0825808	0	5.60907	0	0	3.7085130625000002	1.5914831716000002	2.3424608601	1.02401	0	0	5.95529	0.08	62
0.6	0.0776458	0	5.50435	0	0	3.6076823720999998	1.5561814009000001	2.3213264881	0.984005	0	0	5.8514	0.08	62
0.6	0.0727108	0	5.39925	0	0	3.4994436623999996	1.5152625216000002	2.2994992881000003	0.940313	0	0	5.746	0.08	62
0.6	0.0677758	0	5.297	0	0	3.3952484644	1.4771728520999998	2.2773526281	0.899636	0	0	5.64495	0.08	62
0.6	0.0628408	0	5.19645	0	0	3.2907774025	1.4334075624999998	2.2569353361	0.855148	0	0	5.54499	0.08	62
0.6	0.0579058	0	5.09725	0	0	3.1855824324000004	1.3760463024999998	2.2403803041000003	0.802595	0	0	5.44336	0.08	62
0.6	0.0529708	0	5.00193	0	0	3.0812536225	1.3166644516	2.2229319025	0.749044	0	0	5.34652	0.08	62
0.6	0.0480358	0	4.9034	0	0	2.9658695089	1.2554978400999999	2.2030277475999998	0.693396	0	0	5.24475	0.08	62
0.6	0.0431008	0	4.81263	0	0	2.8600897923999997	1.1896046760999999	2.1880030561	0.638323	0	0	5.1522	0.08	62
0.6	0.0381659	0	4.72604	0	0	2.75792449	1.10313009	2.1835086289000003	0.575014	0	0	5.06198	0.08	62
0.6	0.0332309	0	4.64556	0	0	2.6625101584000004	1.016064	2.1814994601	0.514648	0	0	4.97604	0.08	62
0.6	0.028296	0	4.54837	0	0	2.5451735295999995	0.911969610841	2.1783103281000002	0.446288	0	0	4.87477	0.08	62
0.6	0.0233611	0	4.46894	0	0	2.4572757049	0.794153669409	2.1883876624	0.383795	0	0	4.78963	0.08	62
0.6	0.0184261	0	4.39458	0	0	2.3960563264	0.6253946907610001	2.2260341600999998	0.313005	0	0	4.7058	0.08	62
0.6	0.0134912	0	4.29411	0	0	2.3390031844	0.459351840025	2.2715312656	0.253073	0	0	4.60228	0.08	62
0.6	0.00855623	0	4.12405	0	0	2.2466412544	0.28292505664900003	2.3233990329	0.189008	0	0	4.42663	0.08	62
0.9	2.99582	0	15.2037	0	0	0.07022235002499999	0.007498607430250001	0.016215220921	0.00897315	0	0	15.2047	0.08	62
0.9	2.99089	0	15.2107	0	0	0.068464908964	0.00755006325921	0.016171700224	0.00787367	0	0	15.2072	0.08	62
0.9	2.98595	0	15.2166	0	0	0.066844482849	0.0076077819507599995	0.016115286916	0.00697126	0	0	15.2143	0.08	62
0.9	2.98102	0	15.2067	0	0	0.0657871201	0.007685590556249999	0.016033637375999995	0.00606886	0	0	15.2051	0.08	62
0.9	2.97608	0	15.1975	0	0	0.06466747280400001	0.007734622040890001	0.015957247683999996	0.00534278	0	0	15.2034	0.08	62
0.9	2.97115	0	15.1928	0	0	0.063282936721	0.007762261953689999	0.015863402500000002	0.00513533	0	0	15.1952	0.08	62
0.9	2.96621	0	15.1812	0	0	0.062198364816	0.0077899511644899996	0.015797473343999998	0.00496937	0	0	15.1832	0.08	62
0.9	2.96128	0	15.17	0	0	0.061206265201000004	0.00781307495056	0.015726664835999996	0.0048864	0	0	15.1759	0.08	62
0.9	2.95634	0	15.1612	0	0	0.060277124196	0.007845495195039999	0.015653512996	0.0048864	0	0	15.1651	0.08	62
0.9	2.95141	0	15.152	0	0	0.059565771721	0.007887269386089999	0.015605755929	0.0048864	0	0	15.1496	0.08	62
0.9	2.94647	0	15.1419	0	0	0.058933388644	0.00792762298384	0.015568051983999999	0.0048864	0	0	15.135	0.08	62
0.9	2.94154	0	15.1279	0	0	0.058419373401	0.007978973490010002	0.015512951600999999	0.0048864	0	0	15.1226	0.08	62
0.9	2.9366	0	15.1132	0	0	0.058075698121000004	0.00802735362025	0.015462673801	0.0048864	0	0	15.1164	0.08	62
0.9	2.93167	0	15.1038	0	0	0.057712855225000005	0.00806177719876	0.015405277924000002	0.0048864	0	0	15.1151	0.08	62
0.9	2.92673	0	15.1026	0	0	0.057270711969	0.008108858420639999	0.015362858809	0.0048864	0	0	15.112	0.08	62
0.9	2.9218	0	15.1013	0	0	0.056637336196000004	0.008178127489	0.015322973795999999	0.0048864	0	0	15.0979	0.08	62
0.9	2.91686	0	15.0934	0	0	0.056053877049	0.008222372735290001	0.015225832449	0.0048864	0	0	15.0747	0.08	62
0.9	2.91193	0	15.0621	0	0	0.055322332849	0.008269901721	0.015146471041	0.00484491	0	0	15.0729	0.08	62
0.9	2.90699	0	15.0596	0	0	0.054334677604	0.00830961688041	0.015040079044	0.00475155	0	0	15.0717	0.08	62
0.9	2.90206	0	15.0588	0	0	0.053614476304	0.008358987756249998	0.015018012304000001	0.00472044	0	0	15.0621	0.08	62
0.9	2.89712	0	15.0522	0	0	0.05266152936099999	0.00838933260489	0.015018012304000001	0.00471006	0	0	15.048	0.08	62
0.9	2.89219	0	15.0383	0	0	0.051831807556000004	0.00842612007721	0.015007965049000002	0.00469969	0	0	15.0445	0.08	62
0.9	2.88725	0	15.0344	0	0	0.0510082225	0.00845176842225	0.015015316368999998	0.00469969	0	0	15.0415	0.08	62
0.9	2.88232	0	15.0319	0	0	0.050204227969	0.00847103025924	0.014963650276	0.00468932	0	0	15.0376	0.08	62
0.9	2.87738	0	15.03	0	0	0.049617562500000004	0.00849031402041	0.014924287225	0.00467895	0	0	15.0367	0.08	62
0.9	2.87245	0	15.0285	0	0	0.049071553441	0.008525715291039999	0.014894737936	0.00467895	0	0	15.0346	0.08	62
0.9	2.86751	0	15.0293	0	0	0.048614517169	0.008554751565610001	0.014872778116000001	0.00466857	0	0	15.0317	0.08	62
0.9	2.86258	0	15.0323	0	0	0.047951802441	0.008587043155689998	0.014843279889	0.00461671	0	0	15.0318	0.08	62
0.9	2.85764	0	15.036	0	0	0.047360640625000006	0.008606458441000001	0.014786803201	0.00456485	0	0	15.0367	0.08	62
0.9	2.85271	0	15.0401	0	0	0.046833288099999995	0.00862914660624	0.014762493001	0.00453373	0	0	15.0417	0.08	62
0.9	2.84777	0	15.0432	0	0	0.046170406129	0.00867945636496	0.014723395600000001	0.00450261	0	0	15.0464	0.08	62
0.9	2.84284	0	15.0536	0	0	0.045715571344	0.008746233553690001	0.014696470441	0.00448187	0	0	15.051	0.08	62
0.9	2.8379	0	15.0686	0	0	0.045251074729	0.00880671510481	0.014684350040999999	0.00446112	0	0	15.0577	0.08	62
0.9	2.83297	0	15.0773	0	0	0.044782601161	0.00885262701456	0.014647776784	0.00445075	0	0	15.0762	0.08	62
0.9	2.82803	0	15.0829	0	0	0.044440434481	0.00889863942276	0.014669569924	0.00444038	0	0	15.0912	0.08	62
0.9	2.8231	0	15.0911	0	0	0.044029468223999994	0.008956351044	0.014669569924	0.00441963	0	0	15.0962	0.08	62
0.9	2.81816	0	15.1175	0	0	0.043456822369	0.00900760439056	0.014667147664	0.00440926	0	0	15.1047	0.08	62
0.9	2.81323	0	15.1252	0	0	0.04302139705599999	0.00904075787241	0.014686773721000001	0.00439889	0	0	15.1297	0.08	62
0.9	2.80829	0	15.1312	0	0	0.042472675921	0.009073972254760001	0.014703745081	0.00438852	0	0	15.138	0.08	62
0.9	2.80336	0	15.137	0	0	0.042122226169	0.00911056887049	0.014701320000999999	0.00436777	0	0	15.1441	0.08	62
0.9	2.79842	0	15.1473	0	0	0.04178467456900001	0.009138901125760001	0.014723395600000001	0.00425367	0	0	15.1491	0.08	62
0.9	2.79349	0	15.15	0	0	0.041482690929	0.009165611463839998	0.014737959999999998	0.00421219	0	0	15.1577	0.08	62
0.9	2.78855	0	15.1538	0	0	0.041193167521	0.009178981249	0.014735532099999999	0.00419144	0	0	15.1583	0.08	62
0.9	2.78362	0	15.1625	0	0	0.040814100625	0.009200723136160001	0.0147501025	0.00418107	0	0	15.159	0.08	62
0.9	2.77868	0	15.1673	0	0	0.040358399235999994	0.00921914906896	0.014755203840999999	0.00416032	0	0	15.16	0.08	62
0.9	2.77375	0	15.1717	0	0	0.039888477841000004	0.009267797376360002	0.014764923121	0.00411883	0	0	15.1617	0.08	62
0.9	2.76881	0	15.1727	0	0	0.039443548816	0.00930813955369	0.014762493001	0.00402548	0	0	15.1646	0.08	62
0.9	2.76388	0	15.172	0	0	0.039122466436	0.00937728836496	0.014764923121	0.00395287	0	0	15.1681	0.08	62
0.9	2.75894	0	15.1704	0	0	0.038753072164	0.00946195871076	0.0147501025	0.00389064	0	0	15.1666	0.08	62
0.9	2.75401	0	15.1689	0	0	0.038336465209	0.009531675478090001	0.0147185424	0.00384915	0	0	15.1618	0.08	62
0.9	2.74907	0	15.1647	0	0	0.037943533680999994	0.009611900424089999	0.014686773721000001	0.00381803	0	0	15.1591	0.08	62
0.9	2.74414	0	15.1524	0	0	0.037574333281	0.00972685117504	0.014667147664	0.00378691	0	0	15.1576	0.08	62
0.9	2.7392	0	15.147	0	0	0.037180323684	0.009807911418009999	0.014640274008999999	0.00377654	0	0	15.1576	0.08	62
0.9	2.73427	0	15.1458	0	0	0.036804120335999994	0.009851158009	0.014603755715999998	0.00368319	0	0	15.1576	0.08	62
0.9	2.72933	0	15.1458	0	0	0.036371448369	0.00992922567025	0.014598922276000001	0.00361058	0	0	15.1574	0.08	62
0.9	2.7244	0	15.1458	0	0	0.036015309729	0.009965769343690001	0.014582011536	0.00353797	0	0	15.1567	0.08	62
0.9	2.71946	0	15.1458	0	0	0.03578793732900001	0.0100320256	0.014598922276000001	0.00354835	0	0	15.156	0.08	62
0.9	2.71453	0	15.1457	0	0	0.0355661881	0.010079356816	0.014596505856000001	0.00354835	0	0	15.154	0.08	62
0.9	2.70959	0	15.1453	0	0	0.035455760208999994	0.010123176995999999	0.014598922276000001	0.00354835	0	0	15.1448	0.08	62
0.9	2.70466	0	15.1445	0	0	0.035345504016	0.010154794441	0.014589257796000002	0.00354835	0	0	15.1293	0.08	62
0.9	2.69972	0	15.1438	0	0	0.03520389112899999	0.010181213604	0.014572352656000001	0.00354835	0	0	15.1202	0.08	62
0.9	2.69479	0	15.1421	0	0	0.035052077284	0.010209283681	0.014555216025000001	0.00353797	0	0	15.1159	0.08	62
0.9	2.68985	0	15.1377	0	0	0.034801275601	0.010230513316	0.014547978225	0.00353797	0	0	15.1152	0.08	62
0.9	2.68492	0	15.1312	0	0	0.034525727721	0.010251765000999998	0.014547978225	0.00353797	0	0	15.1152	0.08	62
0.9	2.67998	0	15.1293	0	0	0.034168783104000004	0.010290682249000002	0.014545566025000001	0.00354835	0	0	15.1152	0.08	62
0.9	2.67505	0	15.1292	0	0	0.033864832575999995	0.010389928760999999	0.014545566025000001	0.00353797	0	0	15.1152	0.08	62
0.9	2.67011	0	15.1356	0	0	0.033685096225	0.010513016089	0.014560042224999998	0.00353797	0	0	15.1153	0.08	62
0.9	2.66518	0	15.1389	0	0	0.033480216576	0.010600967521	0.014572352656000001	0.00354835	0	0	15.1153	0.08	62
0.9	2.66025	0	15.1426	0	0	0.033301505169000004	0.010721567025	0.014589257796000002	0.00354835	0	0	15.1156	0.08	62
0.9	2.65531	0	15.1458	0	0	0.033062512561	0.010779422976	0.014611249129	0.00354835	0	0	15.1172	0.08	62
0.9	2.65038	0	15.1458	0	0	0.032783809969	0.010826610601	0.014625757969000001	0.00354835	0	0	15.1213	0.08	62
0.9	2.64544	0	15.1458	0	0	0.032445736129	0.010883079684	0.014633015089000001	0.00366244	0	0	15.1381	0.08	62
0.9	2.64051	0	15.1458	0	0	0.032114790436000004	0.010965021796	0.014633015089000001	0.0037558	0	0	15.1516	0.08	62
0.9	2.63557	0	15.1458	0	0	0.031815143424	0.0109998144	0.014647776784	0.00377654	0	0	15.1574	0.08	62
0.9	2.63064	0	15.1458	0	0	0.031581199521000004	0.011036342916	0.014655039364	0.00377654	0	0	15.1576	0.08	62
0.9	2.6257	0	15.1458	0	0	0.031303871041	0.011075036643999999	0.014662303744	0.00377654	0	0	15.1576	0.08	62
0.9	2.62077	0	15.1458	0	0	0.031062300025000003	0.011130039000999998	0.014671992384	0.00370393	0	0	15.1576	0.08	62
0.9	2.61583	0	15.1461	0	0	0.030831496921	0.011198295684	0.014667147664	0.00367282	0	0	15.1576	0.08	62
0.9	2.6109	0	15.1477	0	0	0.030640401936	0.011242572961	0.014671992384	0.0037558	0	0	15.1576	0.08	62
0.9	2.60596	0	15.1503	0	0	0.030372124175999996	0.011366971456	0.014669569924	0.0037558	0	0	15.1576	0.08	62
0.9	2.60103	0	15.1691	0	0	0.030071028100000004	0.011443436676	0.014671992384	0.00373505	0	0	15.1582	0.08	62
0.9	2.59609	0	15.1834	0	0	0.029906514225000003	0.011482622649000001	0.014676837904000001	0.00372468	0	0	15.1597	0.08	62
0.9	2.59116	0	15.1879	0	0	0.029497375504000004	0.011540560329	0.014671992384	0.00371431	0	0	15.1666	0.08	62
0.9	2.58622	0	15.1888	0	0	0.029138831400999998	0.011593259584000001	0.014676837904000001	0.00369356	0	0	15.1808	0.08	62
0.9	2.58129	0	15.1892	0	0	0.028649624643999998	0.011660976196	0.014684350040999999	0.00368319	0	0	15.1893	0.08	62
0.9	2.57635	0	15.1892	0	0	0.028347783423999996	0.011749692816000001	0.014684350040999999	0.00368319	0	0	15.1973	0.08	62
0.9	2.57142	0	15.1892	0	0	0.028160196099999996	0.011821560529	0.014698895121	0.00368319	0	0	15.1993	0.08	62
0.9	2.56648	0	15.1892	0	0	0.027982263841000003	0.011945178436	0.014703745081	0.00367282	0	0	15.1997	0.08	62
0.9	2.56155	0	15.1892	0	0	0.027814234176000003	0.011998792521	0.014703745081	0.00367282	0	0	15.2001	0.08	62
0.9	2.55661	0	15.1892	0	0	0.027697946329	0.012073394641	0.014711021520999998	0.00366244	0	0	15.2001	0.08	62
0.9	2.55168	0	15.1892	0	0	0.027595854399999998	0.012180874689	0.014713447401000002	0.00366244	0	0	15.2001	0.08	62
0.9	2.54674	0	15.1892	0	0	0.027216750625000004	0.012279299343999999	0.0147258225	0.00369356	0	0	15.2001	0.08	62
0.9	2.54181	0	15.1892	0	0	0.026808167823999998	0.012352988736000001	0.014723395600000001	0.00372468	0	0	15.2001	0.08	62
0.9	2.53687	0	15.1892	0	0	0.026516214244000004	0.012409291608999999	0.014740388100000001	0.00372468	0	0	15.1997	0.08	62
0.9	2.53194	0	15.1892	0	0	0.026207724544000003	0.012494991961	0.0147501025	0.00371431	0	0	15.1993	0.08	62
0.9	2.527	0	15.1892	0	0	0.025950632464000003	0.012643653136	0.0147525316	0.00377654	0	0	15.1964	0.08	62
0.9	2.52207	0	15.1892	0	0	0.025789148100000003	0.012698585343999999	0.014757633361000002	0.00384915	0	0	15.189	0.08	62
0.9	2.51713	0	15.1892	0	0	0.025560655128999996	0.012757702499999999	0.0147525316	0.00381803	0	0	15.1823	0.08	62
0.9	2.5122	0	15.1891	0	0	0.025373622680999998	0.012824656516	0.014755203840999999	0.00381803	0	0	15.1786	0.08	62
0.9	2.50726	0	15.1868	0	0	0.025129541529	0.012925643481	0.014757633361000002	0.00383878	0	0	15.175	0.08	62
0.9	2.50233	0	15.181	0	0	0.024842488225	0.013074779025	0.014755203840999999	0.00383878	0	0	15.1712	0.08	62
0.9	2.49739	0	15.1758	0	0	0.024434691856000005	0.013170775696000002	0.0147501025	0.00383878	0	0	15.1662	0.08	62
0.9	2.49246	0	15.1737	0	0	0.024134554609	0.013293167615999999	0.014757633361000002	0.00384915	0	0	15.1615	0.08	62
0.9	2.48752	0	15.1726	0	0	0.023835963321	0.013389961225	0.014757633361000002	0.00384915	0	0	15.1585	0.08	62
0.9	2.48259	0	15.1712	0	0	0.023599411641000004	0.013485015625000001	0.014755203840999999	0.00385952	0	0	15.1582	0.08	62
0.9	2.47765	0	15.1707	0	0	0.023419405156000002	0.013562232849000001	0.014757633361000002	0.00386989	0	0	15.1579	0.08	62
0.9	2.47272	0	15.1709	0	0	0.023291338225	0.013647613328999999	0.014757633361000002	0.00385952	0	0	15.1579	0.08	62
0.9	2.46778	0	15.1713	0	0	0.023100048169000003	0.013733261721000001	0.014755203840999999	0.00384915	0	0	15.1588	0.08	62
0.9	2.46285	0	15.1724	0	0	0.022960128676	0.013796851599999998	0.0147428164	0.00383878	0	0	15.1634	0.08	62
0.9	2.45791	0	15.1745	0	0	0.022841788224999996	0.013850229969	0.014735532099999999	0.0038284	0	0	15.1682	0.08	62
0.9	2.45298	0	15.1804	0	0	0.022702654276	0.013887208336	0.014703745081	0.00378691	0	0	15.1733	0.08	62
0.9	2.44804	0	15.1844	0	0	0.022476006399999998	0.013994180209	0.014655039364	0.00376617	0	0	15.1777	0.08	62
0.9	2.44311	0	15.1881	0	0	0.022204576144000003	0.014116291344	0.014606172736000001	0.00373505	0	0	15.1813	0.08	62
0.9	2.43817	0	15.1892	0	0	0.021901928049000003	0.014193148225	0.014598922276000001	0.00366244	0	0	15.19	0.08	62
0.9	2.43324	0	15.1892	0	0	0.021502703043999996	0.014274275625	0.014598922276000001	0.00368319	0	0	15.1964	0.08	62
0.9	2.4283	0	15.1892	0	0	0.021245394564	0.014439386896000002	0.014594089635999999	0.00366244	0	0	15.1997	0.08	62
0.9	2.42337	0	15.1892	0	0	0.0210018064	0.014538089476	0.014579596516000002	0.00362095	0	0	15.2001	0.08	62
0.9	2.41843	0	15.1892	0	0	0.020848472099999998	0.014609798641000002	0.014586842175999998	0.00362095	0	0	15.2001	0.08	62
0.9	2.4135	0	15.1892	0	0	0.020663200009000005	0.014673203689	0.014594089635999999	0.00356909	0	0	15.2001	0.08	62
0.9	2.40856	0	15.1892	0	0	0.0205549569	0.014736503236	0.014608831689	0.00344462	0	0	15.2001	0.08	62
0.9	2.40363	0	15.1892	0	0	0.020475034280999997	0.014774645601000001	0.014616084609000001	0.00335127	0	0	15.2001	0.08	62
0.9	2.39869	0	15.1892	0	0	0.020351304964000002	0.014857659664	0.014616084609000001	0.00329941	0	0	15.2001	0.08	62
0.9	2.39376	0	15.1892	0	0	0.020196104769	0.014932106809	0.014618502649	0.00332015	0	0	15.2001	0.08	62
0.9	2.38882	0	15.1896	0	0	0.020049710409	0.015026101560999998	0.014616084609000001	0.00328904	0	0	15.2001	0.08	62
0.9	2.38389	0	15.1905	0	0	0.019907516836	0.015109572241000001	0.014616084609000001	0.00325792	0	0	15.2001	0.08	62
0.9	2.37895	0	15.1911	0	0	0.019746151441	0.015210535560999999	0.014616084609000001	0.00333053	0	0	15.2001	0.08	62
0.9	2.37402	0	15.1915	0	0	0.019480343184	0.015296742399999999	0.014618502649	0.00335127	0	0	15.2001	0.08	62
0.9	2.36908	0	15.1918	0	0	0.019251007504000002	0.015389643025	0.014616084609000001	0.00340313	0	0	15.2001	0.08	62
0.9	2.36415	0	15.1914	0	0	0.019072991025000003	0.0155176849	0.014659882084	0.00351723	0	0	15.2001	0.08	62
0.9	2.35921	0	15.1911	0	0	0.018861451568999998	0.015628750224999998	0.014698895121	0.00358984	0	0	15.2001	0.08	62
0.9	2.35428	0	15.1907	0	0	0.018742705216	0.015762049208999998	0.0147258225	0.00363133	0	0	15.2001	0.08	62
0.9	2.34934	0	15.19	0	0	0.018624333841000002	0.015904740996000002	0.0147452449	0.00362095	0	0	15.2001	0.08	62
0.9	2.34441	0	15.1898	0	0	0.018525387664	0.016017180481000003	0.014789235320999999	0.00360021	0	0	15.2001	0.08	62
0.9	2.33947	0	15.1898	0	0	0.018388716025	0.016103356201000004	0.014811376804000001	0.00360021	0	0	15.2001	0.08	62
0.9	2.33454	0	15.19	0	0	0.018252820609	0.016169919921	0.014825984644	0.00353797	0	0	15.2001	0.08	62
0.9	2.3296	0	15.19	0	0	0.018128468164000003	0.016232034024999998	0.014843279889	0.00348611	0	0	15.2001	0.08	62
0.9	2.32467	0	15.1901	0	0	0.018008298025	0.016305502249	0.014880096256	0.00347574	0	0	15.2001	0.08	62
0.9	2.31973	0	15.1901	0	0	0.017933495056	0.0163635264	0.014884976016000001	0.003455	0	0	15.2001	0.08	62
0.9	2.3148	0	15.1903	0	0	0.017862322499999996	0.016466279041	0.014884976016000001	0.00342388	0	0	15.2001	0.08	62
0.9	2.30986	0	15.1906	0	0	0.017750499360999997	0.016585318656000003	0.014889856575999998	0.00339276	0	0	15.2001	0.08	62
0.9	2.30493	0	15.1913	0	0	0.017635308804	0.016724955625	0.014892297156000002	0.00335127	0	0	15.2001	0.08	62
0.9	2.29999	0	15.1924	0	0	0.017502231615999998	0.016839993361	0.014899620096000002	0.00335127	0	0	15.2001	0.08	62
0.9	2.29506	0	15.1942	0	0	0.017325140625	0.016946572041	0.014912073225000001	0.00332015	0	0	15.2001	0.08	62
